index,SDSS1,Plate1,Fiber1,MJD1,z1,sep1,rp1,dV1,rmag1,FAGN1,FTid1,RA1,Dec1,GroupID,GroupNum1,ComponentID1,SDSS2,Plate2,Fiber2,MJD2,z2,sep2,rp2,dV2,rmag2,FAGN2,FTid2,RA2,Dec2,GroupNum2,ComponentID2,Sep,Sep(kpc),ratio,dV_rwp,z1_type,z2_type,Paper(s),BibCode(s),DOI(s),rat
53,J015806.03-093258.2,665,30,52168,0.0777,38.8,57.1,393,17.07,1,1,01:58:06.03,-09:32:58.2,471,2,1,J015807.61-093328.9,666,221,52149,0.0791,38.8,57.1,393,17.2,2,1,01:58:07.61,-09:33:28.9,2,2,38.583767311207396,56.73451739242656,1.22002971545177,-388.1674922344414,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4704245164765684
54,J015816.15-003121.1,701,233,52179,0.0802,3.8,5.8,18,16.71,2,2,01:58:16.15,-00:31:21.1,41,2,1,J015816.36-003118.9,700,74,52199,0.0803,3.8,5.8,18,16.58,2,2,01:58:16.36,-00:31:18.9,2,2,3.842092622568134,5.814354657096801,1.22002971545177,-27.678778001325085,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.513330163605053
55,J020101.49+000232.6,701,480,52179,0.0788,41.0,61.5,197,17.11,2,0,02:01:01.49,+00:02:32.6,499,2,1,J020102.09+000152.6,404,360,51812,0.0795,41.0,61.5,197,17.01,2,0,02:01:02.09,+00:01:52.6,2,2,40.99999958867253,61.06271176712209,1.22002971545177,-193.9489208949799,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4893344482860063
56,J020120.32+004821.1,701,460,52179,0.1377,11.6,28.2,106,17.63,0,1,02:01:20.32,+00:48:21.1,176,2,1,J020120.43+004832.6,1555,542,53287,0.1373,11.6,28.2,106,19.5,2,1,02:01:20.43,+00:48:32.6,2,2,11.61774329751752,28.268936966534525,1.22002971545177,105.1428538924523,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.4332554303016
57,J020320.97+004006.3,404,337,51877,0.0759,1.5,2.1,14,15.75,2,2,02:03:20.97,+00:40:06.3,0,2,1,J020321.03+004005.1,701,548,52179,0.076,1.5,2.1,14,18.24,1,2,02:03:21.03,+00:40:05.1,2,2,1.4999632732739578,2.159008115167585,1.22002971545177,-27.78939535799523,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4393739857744217
58,J020442.35-001749.4,404,193,51877,0.1118,5.7,11.7,102,17.2,2,2,02:04:42.35,-00:17:49.4,83,2,1,J020442.65-001746.0,1074,238,52937,0.1114,5.7,11.7,102,17.96,2,2,02:04:42.65,-00:17:46.0,2,2,5.639987359262369,11.473355431859932,1.22002971545177,107.59265574697466,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.0342874373676763
59,J020733.93+133350.4,428,400,51883,0.1318,2.1,4.8,21,16.35,1,2,02:07:33.93,+13:33:50.4,5,2,1,J020734.06+133351.0,427,35,51900,0.1319,2.1,4.8,21,19.39,1,2,02:07:34.06,+13:33:51.0,2,2,1.9883010617717014,4.661556426174484,1.22002971545177,-26.416927986619367,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.344492248080753
60,J020838.64+000742.1,702,485,52178,0.067,3.7,4.8,57,19.4,2,2,02:08:38.64,+00:07:42.1,38,2,1,J020838.89+000742.6,404,636,51812,0.0672,3.7,4.8,57,15.01,1,2,02:08:38.89,+00:07:42.6,2,2,3.7831771493136963,4.857120228809732,1.22002971545177,-56.03973336598854,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.2838733258078754
61,J020918.15-005217.7,702,140,52178,0.1198,13.9,30.1,90,17.72,2,1,02:09:18.15,-00:52:17.7,200,2,1,J020918.86-005226.5,404,57,51812,0.1202,13.9,30.1,90,17.26,2,1,02:09:18.86,-00:52:26.5,2,2,13.814346956425258,29.840677397168,1.22002971545177,-106.78571088061157,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.1601221897274456
62,J021242.19+002906.0,405,467,51816,0.1491,2.5,6.4,298,17.22,2,2,02:12:42.19,+00:29:06.0,11,2,1,J021242.27+002903.8,1507,421,53763,0.1502,2.5,6.4,298,17.48,2,2,02:12:42.27,+00:29:03.8,2,2,2.5059722566607645,6.518862939977385,1.22002971545177,-286.08700450026726,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.6013308497931424
63,J021510.90+005440.9,1557,531,53301,0.1219,24.7,54.1,4,19.09,2,0,02:15:10.90,+00:54:40.9,327,2,1,J021511.69+005419.3,405,533,51816,0.1219,24.7,54.1,4,17.04,1,0,02:15:11.69,+00:54:19.3,2,2,24.636298589874364,54.0215692572418,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.1927632131981434
64,J022245.48+010202.4,704,411,52205,0.0996,28.3,52.0,87,16.35,2,2,02:22:45.48,+01:02:02.4,369,2,1,J022245.84+010230.1,2636,423,54082,0.0999,28.3,52.0,87,16.49,1,2,02:22:45.84,+01:02:30.1,2,2,28.221276251583188,51.863972959532795,1.22002971545177,-81.5639902989898,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.8377614285471329
65,J022301.55-081852.5,454,348,51908,0.0546,78.6,83.4,15,15.42,0,0,02:23:01.55,-08:18:52.5,942,2,1,J022304.33-081959.2,454,357,51908,0.0547,78.6,83.4,15,15.94,1,0,02:23:04.33,-08:19:59.2,2,2,78.43045773074846,83.26433256279105,1.22002971545177,-28.350637588572475,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0616326229873256
66,J022531.29-082508.7,454,480,51908,0.0549,87.0,92.4,80,15.6,0,1,02:25:31.29,-08:25:08.7,994,2,1,J022536.71-082539.5,454,474,51908,0.0546,87.0,92.4,80,17.11,2,1,02:25:36.71,-08:25:39.5,2,2,86.1190894048406,91.89662043425973,1.22002971545177,85.04384753337341,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0670876929766329
67,J022554.47+011205.3,2636,581,54082,0.0741,66.4,93.5,335,16.42,2,0,02:25:54.47,+01:12:05.3,805,2,1,J022557.12+011112.1,2636,590,54082,0.0729,66.4,93.5,335,15.47,2,0,02:25:57.12,+01:11:12.1,2,2,66.40494195037316,93.5107790113044,1.22002971545177,334.2337102135006,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4081900573181498
68,J023148.26-010925.2,407,86,51820,0.0538,72.9,76.8,89,14.88,1,0,02:31:48.26,-01:09:25.2,886,2,1,J023150.81-010823.1,407,82,51820,0.0541,72.9,76.8,89,16.72,2,0,02:31:50.81,-01:08:23.1,2,2,72.93068509120766,76.363281808412,1.22002971545177,-85.1084000029174,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0470665634487253
69,J023149.26+011539.9,407,445,51820,0.0221,138.1,61.5,16,14.12,2,0,02:31:49.26,+01:15:39.9,1171,2,1,J023157.77+011447.4,407,526,51820,0.022,138.1,61.5,16,13.2,2,0,02:31:57.77,+01:14:47.4,2,2,137.99627138863417,61.64370438215688,1.22002971545177,29.254928749520044,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.4467055795192598
70,J023211.78+001326.6,407,513,51820,0.054,71.2,74.9,438,16.06,2,0,02:32:11.78,+00:13:26.6,869,2,1,J023211.84+001215.4,407,517,51820,0.0556,71.2,74.9,438,15.98,1,0,02:32:11.84,+00:12:15.4,2,2,71.20568789552343,74.8165781388213,1.22002971545177,-453.54543497467483,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0507106995243969
71,J023324.60+001245.0,407,594,51820,0.0538,40.4,42.3,66,16.73,2,0,02:33:24.60,+00:12:45.0,488,2,1,J023327.26+001238.4,408,351,51821,0.0541,40.4,42.3,66,14.5,1,0,02:33:27.26,+00:12:38.4,2,2,40.44191253862433,42.34537438111129,1.22002971545177,-85.1084000029174,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0470665634487253
72,J023411.42-002736.9,407,66,51820,0.1115,39.8,80.7,3,17.15,2,0,02:34:11.42,-00:27:36.9,481,2,1,J023414.08-002736.3,408,315,51821,0.1115,39.8,80.7,3,17.37,2,0,02:34:14.08,-00:27:36.3,2,2,39.9032243254996,80.9844860334777,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.0295223607212534
73,J024035.65-083249.6,455,74,51909,0.0375,60.5,45.0,337,14.3,1,1,02:40:35.65,-08:32:49.6,715,2,1,J024037.96-083200.1,455,72,51909,0.0387,60.5,45.0,337,13.82,1,1,02:40:37.96,-08:32:00.1,2,2,60.20294569907583,44.79709235528885,1.22002971545177,-345.6313265960702,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7441013364895286
74,J024531.46-011525.7,1561,267,53032,0.1144,14.2,29.7,256,18.71,2,1,02:45:31.46,-01:15:25.7,206,2,1,J024532.13-011515.7,1069,243,52590,0.1153,14.2,29.7,256,17.12,1,1,02:45:32.13,-01:15:15.7,2,2,14.17582416747152,29.421129009996843,1.22002971545177,-241.37772449783168,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.0754439856490237
75,J025014.56+000539.7,409,551,51871,0.0282,35.4,20.0,43,15.66,2,1,02:50:14.56,+00:05:39.7,436,2,1,J025016.86+000531.1,410,317,51816,0.028,35.4,20.0,43,13.89,1,1,02:50:16.86,+00:05:31.1,2,2,35.55568664369451,20.118581146480874,1.22002971545177,58.16554754814453,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.5658330086011355
76,J025445.27+010259.5,410,453,51816,0.1366,9.2,22.1,3,17.52,0,1,02:54:45.27,+01:02:59.5,135,2,1,J025445.36+010308.5,1562,460,53052,0.1366,9.2,22.1,3,17.98,2,1,02:54:45.36,+01:03:08.5,2,2,9.10065309209975,21.994451687241625,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.4167992631578215
77,J025855.30-064327.9,458,334,51929,0.0295,148.9,87.8,15,15.35,1,0,02:58:55.30,-06:43:27.9,1193,2,1,J025900.15-064537.8,457,606,51901,0.0294,148.9,87.8,15,14.94,0,0,02:59:00.15,-06:45:37.8,2,2,148.63922058794063,87.8448835317024,1.22002971545177,29.0446354164414,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.5909939730861951
78,J030526.94+005145.0,411,614,51817,0.1178,3.1,6.7,104,17.43,1,2,03:05:26.94,+00:51:45.0,26,2,1,J030527.11+005147.0,710,333,52203,0.1182,3.1,6.7,104,16.89,2,2,03:05:27.11,+00:51:47.0,2,2,3.2405286067700465,6.89871365481417,1.22002971545177,-106.97674076263122,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.128885281370921
79,J031142.22+000853.4,412,517,51931,0.0369,120.9,88.6,244,16.55,2,0,03:11:42.22,+00:08:53.4,1129,2,1,J031149.89+000930.4,412,518,51931,0.0378,120.9,88.6,244,14.49,1,0,03:11:49.89,+00:09:30.4,2,2,120.85283488875251,88.55136807103985,1.22002971545177,-259.41095036457654,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7327206527886018
80,J031518.96-004038.1,413,293,51821,0.1162,26.7,56.4,58,15.75,0,1,03:15:18.96,-00:40:38.1,348,2,1,J031520.60-004048.6,412,29,52258,0.1164,26.7,56.4,58,17.49,2,1,03:15:20.60,-00:40:48.6,2,2,26.745562014907026,56.26703813883892,1.22002971545177,-53.56982846913778,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.1037897093909512
81,J031710.96+000634.3,413,232,51929,0.1159,31.4,65.8,332,16.35,2,2,03:17:10.96,+00:06:34.3,410,2,1,J031712.87+000647.0,711,500,52202,0.1147,31.4,65.8,332,16.82,1,2,03:17:12.87,+00:06:47.0,2,2,31.338624775687652,65.7820849357755,1.22002971545177,321.7070708852843,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.099073759829082
82,J031722.06+004801.8,809,376,52647,0.1572,2.9,7.8,270,19.25,0,2,03:17:22.06,+00:48:01.8,20,2,1,J031722.24+004800.9,413,418,51929,0.1562,2.9,7.8,270,17.18,0,2,03:17:22.24,+00:48:00.9,2,2,2.8457999818514828,7.73506217998656,1.22002971545177,258.4939432273766,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.7180624883390836
83,J031734.35-001551.5,1515,184,52932,0.1417,5.5,13.7,31,17.58,2,2,03:17:34.35,-00:15:51.5,81,2,1,J031734.63-001548.0,1065,194,52586,0.1418,5.5,13.7,31,18.23,1,2,03:17:34.63,-00:15:48.0,2,2,5.467140569470486,13.628160796754996,1.22002971545177,-26.187869448352927,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.49274014881877
84,J031910.25+005852.6,413,452,51929,0.0374,97.5,73.0,107,15.22,1,2,03:19:10.25,+00:58:52.6,1048,2,1,J031913.09+005724.9,413,449,51929,0.0377,97.5,73.0,107,15.47,2,2,03:19:13.09,+00:57:24.9,2,2,97.49631199843142,72.3623185151143,1.22002971545177,-86.45366307663348,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7422057002143682
85,J032015.52+412355.1,1665,177,52976,0.0224,121.3,58.0,373,13.53,2,0,03:20:15.52,+41:23:55.1,1130,2,1,J032020.97+412225.5,1665,142,52976,0.0237,121.3,58.0,373,14.76,1,0,03:20:20.97,+41:22:25.5,2,2,108.58219698318094,49.144911553271285,1.22002971545177,-379.9421759359017,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.4526056104840436
86,J032033.21-002024.0,711,73,52202,0.0383,7.2,5.4,125,14.2,1,2,03:20:33.21,-00:20:24.0,108,2,1,J032033.65-002021.2,413,105,51929,0.0378,7.2,5.4,125,18.49,1,2,03:20:33.65,-00:20:21.2,2,2,7.169272599950616,5.443270003433142,1.22002971545177,144.02002921698693,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7592499695813822
87,J032216.83+010338.5,1565,608,53002,0.2145,19.3,66.9,182,19.52,2,0,03:22:16.83,+01:03:38.5,260,2,1,J032218.08+010334.1,413,607,51929,0.2138,19.3,66.9,182,17.94,0,0,03:22:18.08,+01:03:34.1,2,2,19.256224088773052,67.08820330544975,1.22002971545177,172.38395800151488,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,3.4839749992608446
88,J032224.28+421721.7,1665,579,52976,0.051,77.3,77.0,152,15.63,2,0,03:22:24.28,+42:17:21.7,926,2,1,J032227.88+421626.4,1666,575,52991,0.0516,77.3,77.0,152,15.97,0,0,03:22:27.88,+42:16:26.4,2,2,68.22190310796005,67.9397760921063,1.22002971545177,-170.64585312598325,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9958645683717254
89,J032259.32+002141.1,413,591,51929,0.0521,93.0,94.4,59,16.9,2,0,03:22:59.32,+00:21:41.1,1028,2,1,J032305.28+002115.4,413,635,51929,0.0523,93.0,94.4,59,14.88,1,0,03:23:05.28,+00:21:15.4,2,2,93.01902079867158,94.50924981106549,1.22002971545177,-56.8333011403158,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0160206912478613
90,J032345.63+000026.8,414,371,51901,0.0361,83.8,60.2,121,15.14,0,0,03:23:45.63,+00:00:26.8,975,2,1,J032346.35+000149.9,414,415,51901,0.0357,83.8,60.2,121,14.49,0,0,03:23:46.35,+00:01:49.9,2,2,83.79886625494728,60.12742482930536,1.22002971545177,115.45515546081515,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7175207436145424
91,J032512.84+003711.6,414,400,51901,0.1502,22.8,59.7,508,17.04,1,1,03:25:12.84,+00:37:11.6,296,2,1,J032513.30+003733.3,712,489,52199,0.1483,22.8,59.7,508,17.92,0,1,03:25:13.30,+00:37:33.3,2,2,22.77047151385925,59.59745227562957,1.22002971545177,494.3220463880677,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.6173130512187934
92,J032658.52-010301.7,805,181,52586,0.1346,37.4,89.2,46,18.15,1,0,03:26:58.52,-01:03:01.7,459,2,1,J032700.94-010252.9,414,189,51901,0.1344,37.4,89.2,46,17.62,2,0,03:27:00.94,-01:02:52.9,2,2,37.34552379097563,89.13518084437854,1.22002971545177,52.710444720488304,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.3867701345754755
93,J033006.28+003657.5,415,384,51879,0.0497,33.2,32.2,45,15.62,1,2,03:30:06.28,+00:36:57.5,421,2,1,J033007.12+003626.9,713,384,52178,0.0499,33.2,32.2,45,17.92,1,2,03:30:07.12,+00:36:26.9,2,2,33.09232393607593,32.164909645389,1.22002971545177,-56.96323057475371,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9719749422108159
94,J033213.21+001546.6,414,608,51901,0.0861,3.5,5.7,188,16.79,1,2,03:32:13.21,+00:15:46.6,35,2,1,J033213.36+001549.4,805,608,52586,0.0867,3.5,5.7,188,18.22,1,2,03:32:13.36,+00:15:49.4,2,2,3.5919901256730142,5.795970821533602,1.22002971545177,-165.1325352724693,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.6135820586220675
95,J033406.11+010540.0,713,523,52178,0.0478,73.8,69.0,40,19.56,2,2,03:34:06.11,+01:05:40.0,895,2,1,J033410.54+010612.1,415,444,51810,0.0477,73.8,69.0,40,15.56,1,2,03:34:10.54,+01:06:12.1,2,2,73.78609897151442,69.13202769701887,1.22002971545177,28.5373418581652,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9369248227055303
96,J040342.50-055705.2,464,8,51908,0.1335,40.3,95.5,16,17.27,2,0,04:03:42.50,-05:57:05.2,486,2,1,J040345.17-055701.1,465,291,51910,0.1334,40.3,95.5,16,17.11,2,0,04:03:45.17,-05:57:01.1,2,2,40.04462045762651,94.9135208775095,1.22002971545177,26.379637338944647,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.3701940433657724
97,J073140.36+392552.9,1733,568,53047,0.1107,43.2,87.2,103,17.34,2,0,07:31:40.36,+39:25:52.9,526,2,1,J073142.37+392623.8,1734,129,53034,0.1103,43.2,87.2,103,17.11,0,0,07:31:42.37,+39:26:23.8,2,2,38.691704561684205,78.03339128088285,1.22002971545177,107.69923108569625,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.016799005494271
98,J073346.19+423735.9,1865,9,53312,0.0871,26.4,43.0,8,16.27,2,0,07:33:46.19,+42:37:35.9,344,2,1,J073347.59+423751.9,1735,352,53035,0.0872,26.4,43.0,8,17.23,1,0,07:33:47.59,+42:37:51.9,2,2,22.242517675543098,36.264981464981325,1.22002971545177,-27.50310438922782,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.6304350970509385
99,J073423.82+314628.2,541,255,51959,0.0625,65.1,76.0,589,15.91,1,0,07:34:23.82,+31:46:28.2,790,2,1,J073426.45+314536.4,541,249,51959,0.0604,65.1,76.0,589,14.76,1,0,07:34:26.45,+31:45:36.4,2,2,61.71045197264984,74.29832116674592,1.22002971545177,591.5487169193199,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.2039827742579983
100,J073811.17+280740.8,888,487,52339,0.0794,61.8,92.7,481,17.15,0,0,07:38:11.17,+28:07:40.8,738,2,1,J073813.15+280646.5,888,500,52339,0.0812,61.8,92.7,481,17.13,2,0,07:38:13.15,+28:06:46.5,2,2,60.28784786031587,90.40935152425993,1.22002971545177,-498.19460007205504,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4996281130110032
101,J073905.83+442410.4,1736,354,53052,0.1341,5.2,12.3,102,16.72,1,2,07:39:05.83,+44:24:10.4,77,2,1,J073906.17+442410.0,1866,34,53314,0.1345,5.2,12.3,102,17.36,1,2,07:39:06.17,+44:24:10.0,2,2,3.665524550549447,8.721165724795988,1.22002971545177,-105.4394748141995,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.379240843848317
102,J074010.76+491835.7,1868,247,53318,0.0216,113.2,49.4,29,14.5,1,0,07:40:10.76,+49:18:35.7,1107,2,1,J074014.63+491658.6,1868,255,53318,0.0215,113.2,49.4,29,14.7,5,0,07:40:14.63,+49:16:58.6,2,2,104.21883898362056,45.529317153765305,1.22002971545177,29.26924764168993,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.4368626401693159
103,J074535.73+335746.7,542,41,51993,0.0625,59.1,71.2,399,15.23,2,0,07:45:35.73,+33:57:46.7,688,2,1,J074537.24+335652.0,542,58,51993,0.0611,59.1,71.2,399,16.55,1,0,07:45:37.24,+33:56:52.0,2,2,57.83651448637345,69.63416716471681,1.22002971545177,394.23603133148464,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.2039827742579983
104,J074747.14+170408.7,1920,241,53314,0.0994,9.7,17.9,109,16.41,1,2,07:47:47.14,+17:04:08.7,144,2,1,J074747.52+170416.6,1921,345,53317,0.0998,9.7,17.9,109,16.16,2,2,07:47:47.52,+17:04:16.6,2,2,9.596896430760935,17.60543238386433,1.22002971545177,-108.76682070157885,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.8344922768400034
105,J074939.00+425801.4,434,470,51885,0.0307,144.3,88.7,98,14.36,1,0,07:49:39.00,+42:58:01.4,1187,2,1,J074948.62+425801.0,434,490,51885,0.0311,144.3,88.7,98,15.95,0,0,07:49:48.62,+42:58:01.0,2,2,105.59175972566455,64.84910577367691,1.22002971545177,-116.01512804199405,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.6141493042843479
106,J075029.71+444931.0,1736,623,53052,0.0487,59.8,57.1,5,17.74,2,0,07:50:29.71,+44:49:31.0,699,2,1,J075031.11+445027.0,1736,630,53052,0.0487,59.8,57.1,5,15.73,1,0,07:50:31.11,+44:50:27.0,2,2,57.94639714648413,55.25464006710944,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9535474643476085
107,J075133.82+425457.4,434,509,51885,0.0321,131.8,84.5,18,15.47,2,0,07:51:33.82,+42:54:57.4,1160,2,1,J075135.63+425248.4,434,513,51885,0.032,131.8,84.5,18,13.99,1,0,07:51:35.63,+42:52:48.4,2,2,130.52424782308995,83.67635715501517,1.22002971545177,28.971464492839736,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.64107902210192
108,J075234.30+314537.6,890,171,52583,0.0588,76.5,87.0,33,16.48,2,0,07:52:34.30,+31:45:37.6,919,2,1,J075234.43+314421.1,890,178,52583,0.0589,76.5,87.0,33,16.17,2,0,07:52:34.43,+31:44:21.1,2,2,76.51796909384225,87.05049424899879,1.22002971545177,-28.238182871341877,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.1376477352952137
109,J075321.86+361734.4,543,32,52017,0.046,68.0,61.1,69,15.64,2,2,07:53:21.86,+36:17:34.4,827,2,1,J075322.76+361627.8,543,26,52017,0.0457,68.0,61.1,69,14.72,1,2,07:53:22.76,+36:16:27.8,2,2,67.48321825495361,60.97590755401588,1.22002971545177,85.76755572483887,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9035714231002897
110,J075322.80+243302.5,928,7,52578,0.0615,4.8,5.7,171,15.86,2,2,07:53:22.80,+24:33:02.5,66,2,1,J075323.10+243300.6,1204,323,52669,0.0609,4.8,5.7,171,15.99,1,2,07:53:23.10,+24:33:00.6,2,2,4.51266392713971,5.352526070917413,1.22002971545177,169.05388773335864,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.1861122736675938
111,J075421.71+314635.5,890,117,52583,0.0616,72.4,86.0,95,16.0,1,0,07:54:21.71,+31:46:35.5,882,2,1,J075424.56+314733.9,890,120,52583,0.0612,72.4,86.0,95,15.69,1,0,07:54:24.56,+31:47:33.9,2,2,68.78284187046181,81.70722372775508,1.22002971545177,112.68136023508406,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.18790124841939
112,J075625.09+270045.2,859,129,52317,0.0218,55.9,24.1,148,13.73,2,0,07:56:25.09,+27:00:45.2,629,2,1,J075628.36+270112.0,858,627,52316,0.0213,55.9,24.1,148,17.57,2,0,07:56:28.36,+27:01:12.0,2,2,51.26124417963791,22.596020504796186,1.22002971545177,146.34622979423605,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.4408012498801545
113,J075629.67+113429.4,2418,343,53794,0.0701,9.1,12.2,19,16.77,1,2,07:56:29.67,+11:34:29.4,131,2,1,J075629.77+113438.4,2265,209,53674,0.0701,9.1,12.2,19,17.26,2,2,07:56:29.77,+11:34:38.4,2,2,9.119177423884437,12.205212467894771,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.338411558473198
114,J075640.36+445211.3,436,474,51883,0.0501,69.0,67.6,65,14.64,1,2,07:56:40.36,+44:52:11.3,842,2,1,J075643.72+445124.2,436,493,51883,0.0499,69.0,67.6,65,15.12,0,2,07:56:43.72,+44:51:24.2,2,2,59.114736164645336,57.89304407727998,1.22002971545177,56.95238043578776,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9793335441105122
