RA,Dec,Name1,Name2,z1,z2,z1_type,z2_type,RA1,Dec1,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox,Coordinate_waveband,Coordinate_Source,System Type,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Selection Method,Confirmation Method,Paper(s),BibCode(s),DOI(s),Notes
07:41:57.25,+27:55:19.8,074157.25+275519.8,074157.25+275519.8,0.3252,0.3252,spec,spec,07:41:57.25,+27:55:19.8,115.48854166666666,27.92216666666667,07:41:57.25,+27:55:19.8,115.48854166666666,27.92216666666667,J2000,Optical,SDSS,Binary AGN Candidate,18.52,V,apparent mag,18.52,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
07:54:03.61,+48:14:28.0,075403.61+481428.0,075403.61+481428.0,0.2733,0.2733,spec,spec,07:54:03.61,+48:14:28.0,118.51504166666666,48.24111111111111,07:54:03.61,+48:14:28.0,118.51504166666666,48.24111111111111,J2000,Optical,SDSS,Binary AGN Candidate,17.26,V,apparent mag,17.26,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
08:03:27.39,+40:00:47.8,080327.39+400047.8,080327.39+400047.8,0.4637,0.4637,spec,spec,08:03:27.39,+40:00:47.8,120.864125,40.01327777777778,08:03:27.39,+40:00:47.8,120.864125,40.01327777777778,J2000,Optical,SDSS,Binary AGN Candidate,19.1,V,apparent mag,19.1,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
08:13:29.28,+48:34:27.8,081329.28+483427.8,081329.28+483427.8,0.2742,0.2742,spec,spec,08:13:29.28,+48:34:27.8,123.37199999999999,48.57438888888889,08:13:29.28,+48:34:27.8,123.37199999999999,48.57438888888889,J2000,Optical,SDSS,Binary AGN Candidate,18.16,V,apparent mag,18.16,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
08:21:50.13,+08:19:07.3,082150.13+081907.3,082150.13+081907.3,0.3809,0.3809,spec,spec,08:21:50.13,+08:19:07.3,125.45887499999999,8.318694444444445,08:21:50.13,+08:19:07.3,125.45887499999999,8.318694444444445,J2000,Optical,SDSS,Binary AGN Candidate,19.34,V,apparent mag,19.34,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
08:32:23.35,+55:58:50.4,083223.35+555850.4,083223.35+555850.4,0.4019,0.4019,spec,spec,08:32:23.35,+55:58:50.4,128.09729166666665,55.98066666666667,08:32:23.35,+55:58:50.4,128.09729166666665,55.98066666666667,J2000,Optical,SDSS,Binary AGN Candidate,18.7,V,apparent mag,18.7,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
08:43:13.41,+53:57:18.6,084313.41+535718.6,084313.41+535718.6,0.2179,0.2179,spec,spec,08:43:13.41,+53:57:18.6,130.805875,53.95516666666667,08:43:13.41,+53:57:18.6,130.805875,53.95516666666667,J2000,Optical,SDSS,Binary AGN Candidate,17.08,V,apparent mag,17.08,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
08:54:31.28,-00:36:50.6,085431.28-003650.6,085431.28-003650.6,0.2375,0.2375,spec,spec,08:54:31.28,-00:36:50.6,133.6303333333333,-0.6140555555555556,08:54:31.28,-00:36:50.6,133.6303333333333,-0.6140555555555556,J2000,Optical,SDSS,Binary AGN Candidate,18.83,V,apparent mag,18.83,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
09:19:28.69,+14:32:02.6,091928.69+143202.6,091928.69+143202.6,0.2072,0.2072,spec,spec,09:19:28.69,+14:32:02.6,139.86954166666666,14.534055555555556,09:19:28.69,+14:32:02.6,139.86954166666666,14.534055555555556,J2000,Optical,SDSS,Binary AGN Candidate,17.56,V,apparent mag,17.56,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
09:31:00.76,+02:11:20.8,093100.76+021120.8,093100.76+021120.8,0.4602,0.4602,spec,spec,09:31:00.76,+02:11:20.8,142.75316666666666,2.189111111111111,09:31:00.76,+02:11:20.8,142.75316666666666,2.189111111111111,J2000,Optical,SDSS,Binary AGN Candidate,18.48,V,apparent mag,18.48,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
09:38:44.45,+00:57:15.7,093844.45+005715.7,093844.45+005715.7,0.1707,0.1707,spec,spec,09:38:44.45,+00:57:15.7,144.68520833333332,0.9543611111111111,09:38:44.45,+00:57:15.7,144.68520833333332,0.9543611111111111,J2000,Optical,SDSS,Binary AGN Candidate,17.17,V,apparent mag,17.17,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
09:46:20.32,+37:59:53.2,094620.32+375953.2,094620.32+375953.2,0.4509,0.4509,spec,spec,09:46:20.32,+37:59:53.2,146.58466666666666,37.998111111111115,09:46:20.32,+37:59:53.2,146.58466666666666,37.998111111111115,J2000,Optical,SDSS,Binary AGN Candidate,19.02,V,apparent mag,19.02,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
09:55:39.81,+45:32:17.0,095539.81+453217.0,095539.81+453217.0,0.2592,0.2592,spec,spec,09:55:39.81,+45:32:17.0,148.91587499999997,45.53805555555555,09:55:39.81,+45:32:17.0,148.91587499999997,45.53805555555555,J2000,Optical,SDSS,Binary AGN Candidate,16.82,V,apparent mag,16.82,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
10:28:39.11,+45:00:09.4,102839.11+450009.4,102839.11+450009.4,0.5843,0.5843,spec,spec,10:28:39.11,+45:00:09.4,157.1629583333333,45.00261111111111,10:28:39.11,+45:00:09.4,157.1629583333333,45.00261111111111,J2000,Optical,SDSS,Binary AGN Candidate,17.05,V,apparent mag,17.05,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
10:41:32.77,-00:50:57.4,104132.77-005057.4,104132.77-005057.4,0.3026,0.3026,spec,spec,10:41:32.77,-00:50:57.4,160.38654166666666,-0.8492777777777778,10:41:32.77,-00:50:57.4,160.38654166666666,-0.8492777777777778,J2000,Optical,SDSS,Binary AGN Candidate,18.2,V,apparent mag,18.2,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
10:52:03.17,+24:05:05.0,105203.17+240505.0,105203.17+240505.0,0.4002,0.4002,spec,spec,10:52:03.17,+24:05:05.0,163.01320833333332,24.084722222222222,10:52:03.17,+24:05:05.0,163.01320833333332,24.084722222222222,J2000,Optical,SDSS,Binary AGN Candidate,18.21,V,apparent mag,18.21,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
11:05:56.18,+03:12:43.2,110556.18+031243.2,110556.18+031243.2,0.3549,0.3549,spec,spec,11:05:56.18,+03:12:43.2,166.48408333333333,3.212,11:05:56.18,+03:12:43.2,166.48408333333333,3.212,J2000,Optical,SDSS,Binary AGN Candidate,18.22,V,apparent mag,18.22,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
11:07:42.76,+04:21:34.2,110742.76+042134.2,110742.76+042134.2,0.3267,0.3267,spec,spec,11:07:42.76,+04:21:34.2,166.92816666666667,4.3595,11:07:42.76,+04:21:34.2,166.92816666666667,4.3595,J2000,Optical,SDSS,Binary AGN Candidate,19.11,V,apparent mag,19.11,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
11:13:29.68,+53:13:38.7,111329.68+531338.7,111329.68+531338.7,0.239,0.239,spec,spec,11:13:29.68,+53:13:38.7,168.37366666666665,53.22741666666667,11:13:29.68,+53:13:38.7,168.37366666666665,53.22741666666667,J2000,Optical,SDSS,Binary AGN Candidate,18.69,V,apparent mag,18.69,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
11:15:37.93,+54:27:25.2,111537.93+542725.2,111537.93+542725.2,0.4187,0.4187,spec,spec,11:15:37.93,+54:27:25.2,168.90804166666666,54.457,11:15:37.93,+54:27:25.2,168.90804166666666,54.457,J2000,Optical,SDSS,Binary AGN Candidate,18.17,V,apparent mag,18.17,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
11:19:16.13,+11:01:07.1,111916.13+110107.1,111916.13+110107.1,0.3936,0.3936,spec,spec,11:19:16.13,+11:01:07.1,169.81720833333333,11.018638888888889,11:19:16.13,+11:01:07.1,169.81720833333333,11.018638888888889,J2000,Optical,SDSS,Binary AGN Candidate,17.36,V,apparent mag,17.36,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
11:27:51.96,+67:50:42.7,112751.96+675042.7,112751.96+675042.7,0.1939,0.1939,spec,spec,11:27:51.96,+67:50:42.7,171.96649999999997,67.84519444444445,11:27:51.96,+67:50:42.7,171.96649999999997,67.84519444444445,J2000,Optical,SDSS,Binary AGN Candidate,18.13,V,apparent mag,18.13,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
11:33:30.29,+10:52:23.2,113330.29+105223.2,113330.29+105223.2,0.5105,0.5105,spec,spec,11:33:30.29,+10:52:23.2,173.37620833333332,10.873111111111111,11:33:30.29,+10:52:23.2,173.37620833333332,10.873111111111111,J2000,Optical,SDSS,Binary AGN Candidate,16.11,V,apparent mag,16.11,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
11:36:51.66,+44:50:16.4,113651.66+445016.4,113651.66+445016.4,0.1158,0.1158,spec,spec,11:36:51.66,+44:50:16.4,174.21524999999997,44.83788888888889,11:36:51.66,+44:50:16.4,174.21524999999997,44.83788888888889,J2000,Optical,SDSS,Binary AGN Candidate,17.37,V,apparent mag,17.37,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
11:39:04.33,+46:56:51.1,113904.33+465651.1,113904.33+465651.1,0.5245,0.5245,spec,spec,11:39:04.33,+46:56:51.1,174.76804166666665,46.94752777777777,11:39:04.33,+46:56:51.1,174.76804166666665,46.94752777777777,J2000,Optical,SDSS,Binary AGN Candidate,19.78,V,apparent mag,19.78,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
11:51:58.90,+12:21:28.9,115158.90+122128.9,115158.90+122128.9,0.1697,0.1697,spec,spec,11:51:58.90,+12:21:28.9,177.99541666666664,12.358027777777778,11:51:58.90,+12:21:28.9,177.99541666666664,12.358027777777778,J2000,Optical,SDSS,Binary AGN Candidate,17.86,V,apparent mag,17.86,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
11:56:44.11,+61:47:41.5,115644.11+614741.5,115644.11+614741.5,0.2264,0.2264,spec,spec,11:56:44.11,+61:47:41.5,179.18379166666665,61.79486111111111,11:56:44.11,+61:47:41.5,179.18379166666665,61.79486111111111,J2000,Optical,SDSS,Binary AGN Candidate,18.06,V,apparent mag,18.06,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
12:09:24.07,+10:36:12.1,120924.07+103612.1,120924.07+103612.1,0.3954,0.3954,spec,spec,12:09:24.07,+10:36:12.1,182.35029166666666,10.603361111111111,12:09:24.07,+10:36:12.1,182.35029166666666,10.603361111111111,J2000,Optical,SDSS,Binary AGN Candidate,16.57,V,apparent mag,16.57,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
12:11:13.97,+46:47:11.9,121113.97+464711.9,121113.97+464711.9,0.2951,0.2951,spec,spec,12:11:13.97,+46:47:11.9,182.8082083333333,46.78663888888889,12:11:13.97,+46:47:11.9,182.8082083333333,46.78663888888889,J2000,Optical,SDSS,Binary AGN Candidate,18.77,V,apparent mag,18.77,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
12:30:01.02,+33:59:01.3,123001.02+335901.3,123001.02+335901.3,0.448,0.448,spec,spec,12:30:01.02,+33:59:01.3,187.50424999999998,33.983694444444446,12:30:01.02,+33:59:01.3,187.50424999999998,33.983694444444446,J2000,Optical,SDSS,Binary AGN Candidate,16.55,V,apparent mag,16.55,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
12:45:51.02,+03:21:28.4,124551.02+032128.4,124551.02+032128.4,0.2271,0.2271,spec,spec,12:45:51.02,+03:21:28.4,191.4625833333333,3.357888888888889,12:45:51.02,+03:21:28.4,191.4625833333333,3.357888888888889,J2000,Optical,SDSS,Binary AGN Candidate,17.52,V,apparent mag,17.52,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
12:51:42.28,+24:04:35.3,125142.28+240435.3,125142.28+240435.3,0.1887,0.1887,spec,spec,12:51:42.28,+24:04:35.3,192.92616666666663,24.076472222222222,12:51:42.28,+24:04:35.3,192.92616666666663,24.076472222222222,J2000,Optical,SDSS,Binary AGN Candidate,17.65,V,apparent mag,17.65,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
12:58:09.31,+35:19:43.0,125809.31+351943.0,125809.31+351943.0,0.3098,0.3098,spec,spec,12:58:09.31,+35:19:43.0,194.53879166666664,35.328611111111115,12:58:09.31,+35:19:43.0,194.53879166666664,35.328611111111115,J2000,Optical,SDSS,Binary AGN Candidate,18.52,V,apparent mag,18.52,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
13:19:45.95,+05:30:02.7,131945.95+053002.7,131945.95+053002.7,0.3978,0.3978,spec,spec,13:19:45.95,+05:30:02.7,199.94145833333332,5.50075,13:19:45.95,+05:30:02.7,199.94145833333332,5.50075,J2000,Optical,SDSS,Binary AGN Candidate,19.83,V,apparent mag,19.83,V,apparent mag,3.0,0.0,Double-Peaked Broad Optical Spectroscopic Emission Lines,-99,Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,
