,System Type,Literature Name,Selection Method,Confirmation Method,Name1,z1,z1_type,RA1,Dec1,Coordinate_waveband1,Coordinate_Source1,Equinox1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,Equinox2,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,dV,Sep,Sep(kpc),dV_rwp,Paper(s),BibCode(s),DOI(s),Notes
664,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115106.69+471157.7,,spec,11:51:06.69,+47:11:57.7,,,,-100.0,-100.0,-100.0,J115106.69+471157.7,0.318,spec,-99,-99,,,,-100.0,-100.0,-100.0,644.0,1.29,,,Smith+2010 ; Fu+2012 ; Fu+2012 ; McGurk+2015 ; Villforth+2015 ; Song+2020 ,2010ApJ...716..866S ; 2012ApJ...745...67F ; 2012ApJ...745...67F ; 2015ApJ...811...14M ; 2015AJ....149...92V ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/811/1/14 ; https://doi.org/10.1088/0004-6256/149/3/92 ; https://doi.org/10.1093/mnras/stz3354, Fu+2011 argue the origin of the double-peaked lines is Unresolved narrow-line regionFu+2011 also include a secondary class: binary Companion(s) within 3 arcseconds. Companion within 3 arcseconds. Villforth+ report clear merger features. Broad predomimantly blue [O III] wings observed. These high velocity outflows are observed only in the campact <5 kpc central regions. Given the speeds the outflows are likely driven by the AGN(s). The galaxies are redder in their central regions.The NLR is extended on sizes up to 50-100 kpc. Clear clumps in the NLRs are apparent. Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis.
665,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115111.36-034010.1,,spec,11:51:11.36,-03:40:10.1,,,,15.72,SDSS r-band,mag,J115111.36-034010.1,0.08912,spec,-99,-99,,,,15.72,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
666,Dual AGN Candidate,,Double-Peaked Spectroscopic Emission Lines,-99,J115111.51+050528.7,,spec,11:51:11.51,+05:05:28.7,,,,-99.0,-99,-99,J115111.51+050528.7,0.9552,spec,-99,-99,,,,-99.0,-99,-99,0.0,3,,,Barrows+2013,2013ApJ...769...95B,https://doi:10.1088/0004-637X/769/2/95, 
667,Dual AGN Candidate,,Double-Peaked Spectroscopic Emission Lines,-99,J115129.37+382552.3,,spec,11:51:29.37,+38:25:52.3,,,,-99.0,-99,-99,J115129.37+382552.3,1.3021,spec,-99,-99,,,,-99.0,-99,-99,0.0,3,,,Barrows+2013,2013ApJ...769...95B,https://doi:10.1088/0004-637X/769/2/95, 
668,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115134.35+440047.7,,spec,11:51:34.35,+44:00:47.7,,,,16.27,SDSS r-band,mag,J115134.35+440047.7,0.06845,spec,-99,-99,,,,16.27,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
669,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115138.91+095617.2,,spec,11:51:38.91,+09:56:17.2,,,,17.11,SDSS r-band,mag,J115138.91+095617.2,0.19818,spec,-99,-99,,,,17.11,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
670,Dual AGN Candidate,,Double-Peaked Spectroscopic Emission Lines,-99,J115139.68+335541.4,,spec,11:51:39.68,+33:55:41.4,,,,-99.0,-99,-99,J115139.68+335541.4,0.851,spec,-99,-99,,,,-99.0,-99,-99,0.0,3,,,Barrows+2013,2013ApJ...769...95B,https://doi:10.1088/0004-637X/769/2/95, 
671,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115205.33+485050.0,,spec,11:52:05.33,+48:50:50.0,,,,17.56,SDSS r-band,mag,J115205.33+485050.0,0.15112,spec,-99,-99,,,,17.56,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
672,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115245.66+101623.8,,spec,11:52:45.66,+10:16:23.8,,,,-100.0,-100.0,-100.0,J115245.66+101623.8,0.0699,spec,-99,-99,,,,-100.0,-100.0,-100.0,0.0,3.0,,,Liu+2010a ; Yuan+2016,2010ApJ...708..427L ; 2016MNRAS.462.1603Y,https://doi.org/10.1088/0004-637X/708/1/427 ; https://doi.org/10.1093/mnras/stw1747,
673,Likely Single AGN,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115249.33+190300.3,,spec,11:52:49.33,+19:03:00.3,,,,-100.0,-100.0,-100.0,J115249.33+190300.3,0.0967,spec,-99,-99,,,,-100.0,-100.0,-100.0,306.0,0.65,,,Wang+2009 ; Liu+2010a ; Tingay+2011 ; Ge+2012 ; Fu+2011 ; Fu+2012 ; Comerford+2012 ; McGurk+2015 ; Muller-Sanchez+2015,2009ApJ...705L..76W ; 2010ApJ...708..427L ; 2011AJ....141..174T ; 2012ApJS..201...31G ; 2011ApJ...733..103F ; 2012ApJ...745...67F ; 2012ApJ...753...42C ; 2015ApJ...811...14M ; 2015ApJ...813..103M,https://doi.org/10.1088/0004-637X/705/1/L76 ; https://doi.org/10.1088/0004-637X/708/1/427 ; https://doi.org/10.1088/0004-6256/141/6/174 ; https://doi:10.1088/0067-0049/201/2/31 ; https://doi.org/10.1088/0004-637X/733/2/103 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/753/1/42 ; https://doi.org/10.1088/0004-637X/811/1/14 ; https://doi.org/10.1088/0004-637X/813/2/103," Tingay+ find no evidence of double radio cores in VLBA imaging. Fu+2011 found no companions within 3 arcseconds, No companion within 3 arcseconds. Comerford+ examined long slit spectra of this target. Two spatially distinct emission peaks observed. No companion within 3 arcseconds.Muller-Sanchez+2015 find that the origin of the double-peaked lines is likely an jet-driven outflow. "
674,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115255.86+171705.1,,spec,11:52:55.86,+17:17:05.1,,,,17.4,SDSS r-band,mag,J115255.86+171705.1,0.17795,spec,-99,-99,,,,17.4,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
675,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115325.98+224048.1,,spec,11:53:25.98,+22:40:48.1,,,,17.18,SDSS r-band,mag,J115325.98+224048.1,0.09889,spec,-99,-99,,,,17.18,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
676,Dual AGN Candidate,,Double-Peaked Spectroscopic Emission Lines,-99,J115436.80+142817.7,,spec,11:54:36.80,+14:28:17.7,,,,-99.0,-99,-99,J115436.80+142817.7,0.9678,spec,-99,-99,,,,-99.0,-99,-99,0.0,3,,,Barrows+2013,2013ApJ...769...95B,https://doi:10.1088/0004-637X/769/2/95, 
677,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115523.74+150756.9,,spec,11:55:23.74,+15:07:56.9,,,,-100.0,-100.0,-100.0,J115523.74+150756.9,0.287,spec,-99,-99,,,,-100.0,-100.0,-100.0,377.0,0.55,,,Smith+2010 ; Fu+2011 ; Fu+2012 ; Fu+2012 ; Comerford+2012 ; Gabanyi+2016  ; McGurk+2015 ; Comerford+2018 ; Song+2020 ,2010ApJ...716..866S ; 2011ApJ...733..103F ; 2012ApJ...745...67F ; 2012ApJ...745...67F ; 2012ApJ...753...42C ; 2016ApJ...826..106G ; 2015ApJ...811...14M ; 2018ApJ...867...66C ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1088/0004-637X/733/2/103 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/753/1/42 ; https://doi.org/10.3847/0004-637X/826/2/106 ; https://doi.org/10.1088/0004-637X/811/1/14 ; https://doi.org/10.3847/1538-4357/aae2b4 ; https://doi.org/10.1093/mnras/stz3354," Fu+2011 companions within 3 arcseconds, Fu+2011 argue the origin of the double-peaked lines is Extended narrow-line regionFu+2011 also include a secondary class: ambiguous Companion(s) within 3 arcseconds. Comerford+ examined long slit spectra of this target. Two spatially distinct emission peaks observed. Comerford+2012 consider this a very strong dual AGN candidate. The spatial separations and positional angles of the double emission components likely coincide with the observed double stellar nuclei. Gabanyi+ find the position angles of the radio emission and optical emission are nearly perpendicular and are therefore unrelated. Only one source is detected in the radio imaging. Companion within 3 arcseconds. Comerford+2018 studied the kinematics that give rise to the double-peaks. Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis."
678,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115524.61+373741.6,,spec,11:55:24.61,+37:37:41.6,,,,16.73,SDSS r-band,mag,J115524.61+373741.6,0.16563,spec,-99,-99,,,,16.73,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
679,Dual AGN Candidate,,Double-Peaked Spectroscopic Emission Lines,-99,J115542.53+021411.0,,spec,11:55:42.53,+02:14:11.0,,,,-99.0,-99,-99,J115542.53+021411.0,0.8729,spec,-99,-99,,,,-99.0,-99,-99,0.0,3,,,Barrows+2013,2013ApJ...769...95B,https://doi:10.1088/0004-637X/769/2/95, 
680,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115548+110159,,spec,11:55:48,+11:01:59,,,,-100.0,-100.0,-100.0,J115548+110159,0.10506,spec,-99,-99,,,,-100.0,-100.0,-100.0,0.0,3.0,,,Wang+2009,2009ApJ...705L..76W,https://doi.org/10.1088/0004-637X/705/1/L76,
681,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115549.01+190401.5,,spec,11:55:49.01,+19:04:01.5,,,,16.92,SDSS r-band,mag,J115549.01+190401.5,0.15001,spec,-99,-99,,,,16.92,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
682,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115633.08+395512.1,,spec,11:56:33.08,+39:55:12.1,,,,17.42,SDSS r-band,mag,J115633.08+395512.1,0.12542,spec,-99,-99,,,,17.42,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
683,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115634.86+522953.8,,spec,11:56:34.86,+52:29:53.8,,,,15.5,SDSS r-band,mag,J115634.86+522953.8,0.06184,spec,-99,-99,,,,15.5,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
684,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115706.33+263603.1,,spec,11:57:06.33,+26:36:03.1,,,,16.65,SDSS r-band,mag,J115706.33+263603.1,0.14157,spec,-99,-99,,,,16.65,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
685,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115713.07+515511.5,,spec,11:57:13.07,+51:55:11.5,,,,-100.0,-100.0,-100.0,J115713.07+515511.5,0.564,spec,-99,-99,,,,-100.0,-100.0,-100.0,220.0,3.0,,,Smith+2010 ; Comerford+2018 ; Song+2020 ,2010ApJ...716..866S ; 2018ApJ...867...66C ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.3847/1538-4357/aae2b4 ; https://doi.org/10.1093/mnras/stz3354, Comerford+2018 studied the kinematics that give rise to the double-peaks. Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis.
686,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115714.97+081632.0,,spec,11:57:14.97,+08:16:32.0,,,,-100.0,-100.0,-100.0,J115714.97+081632.0,0.201,spec,-99,-99,,,,-100.0,-100.0,-100.0,420.0,2.61,,,Smith+2010 ; Fu+2011 ; Fu+2012 ; Comerford+2012 ; McGurk+2015 ; Comerford+2018 ; Song+2020 ,2010ApJ...716..866S ; 2011ApJ...733..103F ; 2012ApJ...745...67F ; 2012ApJ...753...42C ; 2015ApJ...811...14M ; 2018ApJ...867...66C ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1088/0004-637X/733/2/103 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/753/1/42 ; https://doi.org/10.1088/0004-637X/811/1/14 ; https://doi.org/10.3847/1538-4357/aae2b4 ; https://doi.org/10.1093/mnras/stz3354," Fu+2011 companions within 3 arcseconds, Companion(s) within 3 arcseconds. Comerford+ examined long slit spectra of this target. Two spatially distinct emission peaks observed. Companion within 3 arcseconds.Only the central object showed double-peaks. Two companions shoow featureless continuua. The resolved subarcsecond emission peaks observed by Comerford+ not seen by McGurk+. Spatially-coincident emission lines down to less than 0.15 arcseconds. Could still be an unresolved dual AGN or could be unresolved kinematics or small scale outflow. Comerford+2018 studied the kinematics that give rise to the double-peaks. Comerford+2018 found a companion within 30 kpc that also shows optical evidence of being an AGN. This is therefore a stronger case for dual AGN but not due at all to the double-peaked emission lines. Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis."
687,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115719.74+081939.5,,spec,11:57:19.74,+08:19:39.5,,,,17.04,SDSS r-band,mag,J115719.74+081939.5,0.11175,spec,-99,-99,,,,17.04,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
688,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115723.43+094035.6,,spec,11:57:23.43,+09:40:35.6,,,,16.72,SDSS r-band,mag,J115723.43+094035.6,0.11635,spec,-99,-99,,,,16.72,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
689,Dual AGN,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115822.58+323102.2,,spec,11:58:22.58,+32:31:02.2,,,,-100.0,-100.0,-100.0,J115822.58+323102.2,0.1658,spec,-99,-99,,,,-100.0,-100.0,-100.0,441.0,0.27,,,Liu+2010a ; Ge+2012 ; Comerford+2012 ; Muller-Sanchez+2015 ; Comerford+2018,2010ApJ...708..427L ; 2012ApJS..201...31G ; 2012ApJ...753...42C ; 2015ApJ...813..103M ; 2018ApJ...867...66C,https://doi.org/10.1088/0004-637X/708/1/427 ; https://doi:10.1088/0067-0049/201/2/31 ; https://doi.org/10.1088/0004-637X/753/1/42 ; https://doi.org/10.1088/0004-637X/813/2/103 ; https://doi.org/10.3847/1538-4357/aae2b4, Comerford+ examined long slit spectra of this target. Two spatially distinct emission peaks observed.  Comerford+2018 studied the kinematics that give rise to the double-peaks.
690,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115927.69+485858.8,,spec,11:59:27.69,+48:58:58.8,,,,15.53,SDSS r-band,mag,J115927.69+485858.8,0.07823,spec,-99,-99,,,,15.53,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
691,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115937.90+654536.6,,spec,11:59:37.90,+65:45:36.6,,,,16.11,SDSS r-band,mag,J115937.90+654536.6,0.12182,spec,-99,-99,,,,16.11,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
692,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115939.18+162623.7,,spec,11:59:39.18,+16:26:23.7,,,,-100.0,-100,-100,J115939.18+162623.7,0.4581,spec,-99,-99,,,,-100.0,-100,-100,0.0,2,,,Lyu+2016,2016MNRAS.463...24L,https://doi.org/10.1093/mnras/stw1945,
693,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115953.04+082758.9,,spec,11:59:53.04,+08:27:58.9,,,,17.53,SDSS r-band,mag,J115953.04+082758.9,0.13749,spec,-99,-99,,,,17.53,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
694,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120105.94+304816.1,,spec,12:01:05.94,+30:48:16.1,,,,16.94,SDSS r-band,mag,J120105.94+304816.1,0.19185,spec,-99,-99,,,,16.94,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
695,Dual AGN Candidate,,Double-Peaked Spectroscopic Emission Lines,-99,J120112.97+130153.3,,spec,12:01:12.97,+13:01:53.3,,,,-99.0,-99,-99,J120112.97+130153.3,1.161,spec,-99,-99,,,,-99.0,-99,-99,0.0,3,,,Barrows+2013,2013ApJ...769...95B,https://doi:10.1088/0004-637X/769/2/95, 
696,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120120.20+352507.9,,spec,12:01:20.20,+35:25:07.9,,,,16.97,SDSS r-band,mag,J120120.20+352507.9,0.13659,spec,-99,-99,,,,16.97,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
697,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120128.59+095837.3,,spec,12:01:28.59,+09:58:37.3,,,,-100.0,-100,-100,J120128.59+095837.3,0.5558,spec,-99,-99,,,,-100.0,-100,-100,0.0,2,,,Lyu+2016 ; Yuan+2016,2016MNRAS.463...24L ; 2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1945 ; https://doi.org/10.1093/mnras/stw1747,
698,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120220.75+250123.3,,spec,12:02:20.75,+25:01:23.3,,,,-100.0,-100,-100,J120220.75+250123.3,0.5144,spec,-99,-99,,,,-100.0,-100,-100,0.0,2,,,Lyu+2016 ; Yuan+2016,2016MNRAS.463...24L ; 2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1945 ; https://doi.org/10.1093/mnras/stw1747,
699,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120240.68+263138.6,,spec,12:02:40.68,+26:31:38.6,,,,-100.0,-100.0,-100.0,J120240.68+263138.6,0.476,spec,-99,-99,,,,-100.0,-100.0,-100.0,466.0,3.0,,,Smith+2010 ; Fu+2011 ; Fu+2012 ; McGurk+2015 ; Comerford+2018 ; Song+2020 ,2010ApJ...716..866S ; 2011ApJ...733..103F ; 2012ApJ...745...67F ; 2015ApJ...811...14M ; 2018ApJ...867...66C ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1088/0004-637X/733/2/103 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/811/1/14 ; https://doi.org/10.3847/1538-4357/aae2b4 ; https://doi.org/10.1093/mnras/stz3354," Fu+2011 found no companions within 3 arcseconds, No companion within 3 arcseconds. No companion within 3 arcseconds. Comerford+2018 studied the kinematics that give rise to the double-peaks. Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis."
700,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120320+131931,,spec,12:03:20,+13:19:31,,,,-100.0,-100.0,-100.0,J120320+131931,0.05844,spec,-99,-99,,,,-100.0,-100.0,-100.0,292.0,3.0,,,Wang+2009 ; Ge+2012 ; Fu+2011 ; Fu+2012 ; McGurk+2015 ; Rubinur+2017 ; Das+2018 ; Rubinur+2018,2009ApJ...705L..76W ; 2012ApJS..201...31G ; 2011ApJ...733..103F ; 2012ApJ...745...67F ; 2015ApJ...811...14M ; 2017MNRAS.465.4772R ; 2018BSRSL..87..299D ; 2018JApA...39....8R,https://doi.org/10.1088/0004-637X/705/1/L76 ; https://doi:10.1088/0067-0049/201/2/31 ; https://doi.org/10.1088/0004-637X/733/2/103 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/811/1/14 ; https://doi.org/10.1093/mnras/stw2981 ; https://ui.adsabs.harvard.edu/abs/2018BSRSL..87..299D/abstract ; https://doi.org/10.1007/s12036-018-9512-y," Fu+2011 found no companions within 3 arcseconds, No companion within 3 arcseconds. Companion within 3 arcseconds. Rubinur+ report distinct radio hot spots on either side of the nucleus.        They detect an S-shaped morphology 6 GHz as well as at 8.5 GHz and 11.5 GHz. They argue this object is        a CSS/CSO. They argue the observed jet precession can be explained by a binary a dual or a single AGN        with a warped acretinon disk. Das+ report the detection of an S-shaped radio morphology at both 8.5        and 11.5 GHz. They argue for a precessing jet that could be due to a binary a dual or a single AGN         with tilted accretion disk. It is unclear if the results discussed in Das+ are actually the results         of Rubinur+.Rubinur+2018 resolve the two components previously reported in the radio structure of this object and discover they are hot spots of an S-shaped radio jet. They conclude this is likely a COS but do not rule out a gravitationally bound binary to explain the precession. "
701,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120324.95+044649.8,,spec,12:03:24.95,+04:46:49.8,,,,-100.0,-100.0,-100.0,J120324.95+044649.8,0.1354,spec,-99,-99,,,,-100.0,-100.0,-100.0,0.0,3.0,,,Liu+2010a ; Ge+2012,2010ApJ...708..427L ; 2012ApJS..201...31G,https://doi.org/10.1088/0004-637X/708/1/427 ; https://doi:10.1088/0067-0049/201/2/31,
702,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120343.22+283557.8,,spec,12:03:43.22,+28:35:57.8,,,,-100.0,-100.0,-100.0,J120343.22+283557.8,0.374,spec,-99,-99,,,,-100.0,-100.0,-100.0,850.0,3.0,,,Smith+2010 ; Smith+2012 ; McGurk+2015 ; Song+2020 ,2010ApJ...716..866S ; 2012ApJ...752...63S ; 2015ApJ...811...14M ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1088/0004-637X/752/1/63 ; https://doi.org/10.1088/0004-637X/811/1/14 ; https://doi.org/10.1093/mnras/stz3354, No companion within 3 arcseconds. Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis.
703,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120346.06+494650.7,,spec,12:03:46.06,+49:46:50.7,,,,17.66,SDSS r-band,mag,J120346.06+494650.7,0.15464,spec,-99,-99,,,,17.66,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
704,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120357.35+280856.7,,spec,12:03:57.35,+28:08:56.7,,,,-100.0,-100.0,-100.0,J120357.35+280856.7,0.0693,spec,-99,-99,,,,-100.0,-100.0,-100.0,0.0,3.0,,,Wang+2009 ; Liu+2010a ; Ge+2012,2009ApJ...705L..76W ; 2010ApJ...708..427L ; 2012ApJS..201...31G,https://doi.org/10.1088/0004-637X/705/1/L76 ; https://doi.org/10.1088/0004-637X/708/1/427 ; https://doi:10.1088/0067-0049/201/2/31,
705,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120410.50-012029.6,,spec,12:04:10.50,-01:20:29.6,,,,-100.0,-100,-100,J120410.50-012029.6,0.4948,spec,-99,-99,,,,-100.0,-100,-100,0.0,2,,,Lyu+2016,2016MNRAS.463...24L,https://doi.org/10.1093/mnras/stw1945,
706,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120448.62+205255.7,,spec,12:04:48.62,+20:52:55.7,,,,17.28,SDSS r-band,mag,J120448.62+205255.7,0.18327,spec,-99,-99,,,,17.28,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
707,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120458.31+231050.1,,spec,12:04:58.31,+23:10:50.1,,,,17.66,SDSS r-band,mag,J120458.31+231050.1,0.22484,spec,-99,-99,,,,17.66,SDSS r-band,mag,0.0,3,,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,
708,Dual AGN Candidate,,Double-Peaked Optical Spectroscopic Emission Lines,-99,J120526.05+321314.7,,spec,12:05:26.05,+32:13:14.7,,,,-100.0,-100.0,-100.0,J120526.05+321314.7,0.4856,spec,-99,-99,,,,-100.0,-100.0,-100.0,0.0,3.0,,,Liu+2010a ; Smith+2010 ; Smith+2012 ; Yuan+2016 ; Song+2020 ,2010ApJ...708..427L ; 2010ApJ...716..866S ; 2012ApJ...752...63S ; 2016MNRAS.462.1603Y ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/708/1/427 ; https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1088/0004-637X/752/1/63 ; https://doi.org/10.1093/mnras/stw1747 ; https://doi.org/10.1093/mnras/stz3354, Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis.
