System Type,Name1,Name2,Selection Method,Confirmation Method,z1,z1_type,z2,z2_type,RA1,Dec1,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,Equinox2,Coordinate_waveband2,Coordinate_Source2,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Paper(s),BibCode(s),DOI(s),ra1_sexagesimal,dec1_sexagesimal,ra2_sexagesimal,dec2_sexagesimal
Quasar Pair,J110402.08+132154.46,J110401.42+132134.70,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.869,spec,2.576,spec,11:04:02.08,+13:21:54.46,166.00866666666664,13.365127777777777,11:04:01.42,+13:21:34.70,166.00591666666662,13.359638888888888,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,21.96,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J110124.79-105645.12,J110126.03-105642.26,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.579,spec,2.688,spec,11:01:24.79,-10:56:45.12,165.35329166666665,-10.945866666666667,11:01:26.03,-10:56:42.26,165.35845833333332,-10.945072222222223,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,18.48,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J111820.36+044120.22,J111820.46+044125.26,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.12,spec,3.454,spec,11:18:20.36,+04:41:20.22,169.58483333333334,4.68895,11:18:20.46,+04:41:25.26,169.58525,4.6903500000000005,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,5.279999999999999,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J112032.04-095203.21,J112032.65-095138.28,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.18,spec,3.627,spec,11:20:32.04,-09:52:03.21,170.1335,-9.867558333333333,11:20:32.65,-09:51:38.28,170.13604166666664,-9.860633333333332,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,26.52,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J112239.32+450618.54,J112236.72+450628.12,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.59,spec,3.044,spec,11:22:39.32,+45:06:18.54,170.66383333333332,45.10515,11:22:36.72,+45:06:28.12,170.65299999999996,45.10781111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,29.16,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J112355.97-125040.73,J112359.53-125056.76,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.965,spec,3.428,spec,11:23:55.97,-12:50:40.73,170.98320833333332,-12.844647222222223,11:23:59.53,-12:50:56.76,170.99804166666664,-12.8491,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,54.480000000000004,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J112516.06+284057.59,J112516.26+284122.74,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.845,spec,2.834,spec,11:25:16.06,+28:40:57.59,171.31691666666663,28.68266388888889,11:25:16.26,+28:41:22.74,171.31775,28.68965,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,25.259999999999998,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J112839.64-144842.36,J112843.30-144837.44,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,1.92,spec,2.2,spec,11:28:39.64,-14:48:42.36,172.16516666666666,-14.811766666666667,11:28:43.30,-14:48:37.44,172.18041666666664,-14.810400000000001,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,53.28,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J112913.52+662039.13,J112915.28+662101.63,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.807,spec,2.803,spec,11:29:13.52,+66:20:39.13,172.3063333333333,66.34420277777777,11:29:15.28,+66:21:01.63,172.31366666666662,66.35045277777778,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,24.84,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J113820.28+203336.93,J113820.42+203333.18,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.687,spec,2.679,spec,11:38:20.28,+20:33:36.93,174.5845,20.560258333333334,11:38:20.42,+20:33:33.18,174.5850833333333,20.559216666666668,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,4.26,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J114443.59+102143.48,J114442.32+102125.21,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,1.503,spec,2.833,spec,11:44:43.59,+10:21:43.48,176.18162499999997,10.362077777777777,11:44:42.32,+10:21:25.21,176.1763333333333,10.357002777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,26.16,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J115037.52+422421.01,J115035.53+422409.90,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.883,spec,3.126,spec,11:50:37.52,+42:24:21.01,177.65633333333332,42.40583611111111,11:50:35.53,+42:24:09.90,177.64804166666664,42.40275,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,24.66,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J115222.15+271543.29,J115221.84+271540.80,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.102,spec,3.083,spec,11:52:22.15,+27:15:43.29,178.09229166666665,27.262025,11:52:21.84,+27:15:40.80,178.091,27.261333333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,4.8,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J120032.34+491951.99,J120034.26+492015.22,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.629,spec,3.254,spec,12:00:32.34,+49:19:51.99,180.13474999999997,49.33110833333334,12:00:34.26,+49:20:15.22,180.14274999999998,49.337561111111114,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,29.88,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J121642.25+292537.97,J121641.77+292529.34,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.532,spec,2.519,spec,12:16:42.25,+29:25:37.97,184.17604166666663,29.42721388888889,12:16:41.77,+29:25:29.34,184.17404166666665,29.42481666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,10.68,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J122900.87+422243.23,J122859.36+422229.73,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.842,spec,3.459,spec,12:29:00.87,+42:22:43.23,187.25362499999994,42.378675,12:28:59.36,+42:22:29.73,187.2473333333333,42.374925,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,21.48,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J123055.78+184746.79,J123056.94+184736.83,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.169,spec,3.089,spec,12:30:55.78,+18:47:46.79,187.73241666666664,18.796330555555556,12:30:56.94,+18:47:36.83,187.73724999999996,18.79356388888889,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,19.26,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J132728.77+271311.96,J132729.83+271324.94,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.085,spec,2.658,spec,13:27:28.77,+27:13:11.96,201.86987499999998,27.21998888888889,13:27:29.83,+27:13:24.94,201.87429166666664,27.223594444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,19.2,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J134221.26+215041.97,J134219.85+215051.20,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.062,spec,2.506,spec,13:42:21.26,+21:50:41.97,205.5885833333333,21.844991666666665,13:42:19.85,+21:50:51.20,205.5827083333333,21.847555555555555,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,21.72,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J135456.96+494143.74,J135456.76+494154.08,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.126,spec,2.928,spec,13:54:56.96,+49:41:43.74,208.7373333333333,49.69548333333333,13:54:56.76,+49:41:54.08,208.73649999999998,49.69835555555555,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,10.5,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J141457.24+242039.67,J141457.12+242106.23,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.576,spec,3.515,spec,14:14:57.24,+24:20:39.67,213.73849999999996,24.344352777777775,14:14:57.12,+24:21:06.23,213.73799999999994,24.351730555555555,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,26.64,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J143622.50+424127.13,J143622.01+424132.22,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.0,spec,3.05,spec,14:36:22.50,+42:41:27.13,219.09374999999997,42.69086944444444,14:36:22.01,+42:41:32.22,219.0917083333333,42.69228333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,7.4399999999999995,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J144225.30+625600.96,J144223.04+625625.99,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.271,spec,3.271,spec,14:42:25.30,+62:56:00.96,220.60541666666663,62.9336,14:42:23.04,+62:56:25.99,220.59599999999995,62.940552777777775,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,29.4,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J162413.70+183330.72,J162412.59+183348.25,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.763,spec,3.263,spec,16:24:13.70,+18:33:30.72,246.05708333333328,18.558533333333333,16:24:12.59,+18:33:48.25,246.05245833333328,18.563402777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,23.580000000000002,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J214858.11-074033.28,J214858.06-074034.98,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.66,spec,2.66,spec,21:48:58.11,-07:40:33.28,327.242125,-7.675911111111112,21:48:58.06,-07:40:34.98,327.24191666666667,-7.676383333333334,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,1.8599999999999999,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
