z1,z2,Name1,Name2,z2_type,RA,Dec,RA1,Dec1,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,Equinox2,Coordinate_waveband2,Coordinate_Source2,System Type,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Selection Method,Confirmation Method,Paper(s),BibCode(s),DOI(s),Notes,z1_type
1.959,-99.0,SDSSJ034801.20-070416.9,-99,-99,03:48:01.20,-07:04:16.9,03:48:01.20,-07:04:16.9,57.00499999999999,-7.071361111111111,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.54,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.404,-99.0,SDSSJ072843.03+370834.9,-99,-99,07:28:43.03,+37:08:34.9,07:28:43.03,+37:08:34.9,112.17929166666666,37.143027777777775,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.34,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
2.166,-99.0,SDSSJ074352.62+245743.6,-99,-99,07:43:52.62,+24:57:43.6,07:43:52.62,+24:57:43.6,115.96924999999999,24.96211111111111,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.02,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.696,-99.0,SDSSJ083530.89+054240.7,-99,-99,08:35:30.89,+05:42:40.7,08:35:30.89,+05:42:40.7,128.87870833333332,5.711305555555556,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,0.99,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.627,0.626,SDSSJ084710.40-001302.6,-99,-99,08:47:10.40,-00:13:02.6,08:47:10.40,-00:13:02.6,131.7933333333333,-0.2173888888888889,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,0.95,183.83029311068842,-99,-99,Inada+2008 ; Spiniello+2018,2008AJ....135..496I ; 2018MNRAS.480.1163S,https://doi.org/10.1088/0004-6256/135/2/496 ; https://doi.org/10.1093/mnras/sty1923,-99,-99
0.894,-99.0,SDSSJ085122.37+472249.0,-99,-99,08:51:22.37,+47:22:49.0,08:51:22.37,+47:22:49.0,132.8432083333333,47.38027777777778,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.47,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.993,1.994,SDSSJ093207.15+072251.3,-99,-99,09:32:07.15,+07:22:51.3,09:32:07.15,+07:22:51.3,143.02979166666665,7.380916666666666,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.42,-99.88307722001808,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.619,-99.0,SDSSJ095324.39+570319.5,-99,-99,09:53:24.39,+57:03:19.5,09:53:24.39,+57:03:19.5,148.35162499999996,57.055416666666666,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,2.57,-99.0,-99,-99,Inada+2008 ; Rusu+2019,2008AJ....135..496I ; 2019MNRAS.486.4987R,https://doi.org/10.1088/0004-6256/135/2/496 ; https://doi.org/10.1093/mnras/stz1142,-99,-99
2.052,-99,SDSSJ100229.46+444942.7,-99,-99,10:02:29.46,+44:49:42.7,10:02:29.46,+44:49:42.7,150.62274999999997,44.82852777777778,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,0.72,-99,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.138,-99.0,SDSSJ100327.37+595804.0,-99,-99,10:03:27.37,+59:58:04.0,10:03:27.37,+59:58:04.0,150.86404166666668,59.967777777777776,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.19,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.746,1.74,SDSSJ100859.55+035104.4,-99,-99,10:08:59.55,+03:51:04.4,10:08:59.55,+03:51:04.4,152.248125,3.8512222222222223,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,0.98,654.0276536943087,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.891,-99.0,SDSSJ104716.39+055159.5,-99,-99,10:47:16.39,+05:51:59.5,10:47:16.39,+05:51:59.5,161.81829166666665,5.866527777777778,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,0.54,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.494,1.494,SDSSJ112012.11+671116.0,-99,-99,11:20:12.11,+67:11:16.0,11:20:12.11,+67:11:16.0,170.0504583333333,67.18777777777778,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.71,0.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.433,-99.0,SDSSJ112241.58+641601.2,-99,-99,11:22:41.58,+64:16:01.2,11:22:41.58,+64:16:01.2,170.67325,64.267,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.4,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.766,-99.0,SDSSJ113236.06+030335.1,-99,-99,11:32:36.06,+03:03:35.1,11:32:36.06,+03:03:35.1,173.15024999999997,3.0597499999999997,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,3.81,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.686,1.6,SDSSJ121244.33+091208.1,-99,-99,12:12:44.33,+09:12:08.1,12:12:44.33,+09:12:08.1,183.1847083333333,9.20225,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,2.04,9726.521181721431,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.205,-99.0,SDSSJ125617.97+584550.0,-99,-99,12:56:17.97,+58:45:50.0,12:56:17.97,+58:45:50.0,194.074875,58.763888888888886,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.19,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
2.136,-99.0,SDSSJ125758.84+623834.2,-99,-99,12:57:58.84,+62:38:34.2,12:57:58.84,+62:38:34.2,194.49516666666662,62.642833333333336,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,0.72,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.958,-99.0,SDSSJ133512.10+052732.4,-99,-99,13:35:12.10,+05:27:32.4,13:35:12.10,+05:27:32.4,203.80041666666665,5.4590000000000005,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,0.79,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.154,-99.0,SDSSJ140622.44-011230.7,-99,-99,14:06:22.44,-01:12:30.7,14:06:22.44,-01:12:30.7,211.59349999999998,-1.2085277777777776,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.15,-99.0,-99,-99,Inada+2008 ; Spiniello+2018,2008AJ....135..496I ; 2018MNRAS.480.1163S,https://doi.org/10.1088/0004-6256/135/2/496 ; https://doi.org/10.1093/mnras/sty1923,-99,-99
1.193,-99.0,SDSSJ143239.09+510431.6,-99,-99,14:32:39.09,+51:04:31.6,14:32:39.09,+51:04:31.6,218.16287499999996,51.07544444444445,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,0.68,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.329,-99.0,SDSSJ171101.70+292950.9,-99,-99,17:11:01.70,+29:29:50.9,17:11:01.70,+29:29:50.9,257.7570833333333,29.497472222222225,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,2.18,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.912,-99.0,SDSSJ171925.07+271338.0,-99,-99,17:19:25.07,+27:13:38.0,17:19:25.07,+27:13:38.0,259.8544583333333,27.22722222222222,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.53,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.003,-99.0,SDSSJ211108.95+110642.3,-99,-99,21:11:08.95,+11:06:42.3,21:11:08.95,+11:06:42.3,317.78729166666665,11.111749999999999,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,0.62,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.971,-99.0,SDSSJ212243.01-002653.6,-99,-99,21:22:43.01,-00:26:53.6,21:22:43.01,-00:26:53.6,320.6792083333333,-0.44822222222222224,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,0.75,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.666,-99.0,SDSSJ221110.98-000953.3,-99,-99,22:11:10.98,-00:09:53.3,22:11:10.98,-00:09:53.3,332.79575,-0.16480555555555554,-99,-99,-99.0,-99.0,J2000,Optical,SDSS,-99,-99,-99,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,0.81,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.612,2.79,SDSSJ004757.25+144741.9,SDSSJ004757.87+144744.7,-99,-99,-99,00:47:57.25,+14:47:41.9,11.988541666666666,14.794972222222222,00:47:57.87,+14:47:44.7,11.991124999999998,14.79575,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,9.42,-106431.45011545952,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.551,-99.0,SDSSJ025804.27-001059.9,SDSSJ025803.81-001118.1,-99,-99,-99,02:58:04.27,-00:10:59.9,44.51779166666666,-0.18330555555555555,02:58:03.81,-00:11:18.1,44.515874999999994,-0.1883611111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,19.43,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.98,0.978,SDSSJ074013.44+292648.4,SDSSJ074013.42+292645.8,-99,-99,-99,07:40:13.44,+29:26:48.4,115.05599999999998,29.44677777777778,07:40:13.42,+29:26:45.8,115.05591666666666,29.446055555555557,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,2.64,302.17273739786566,-99,-99,Inada+2008 ; Lemon+2018,2008AJ....135..496I ; 2018MNRAS.479.5060L,https://doi.org/10.1088/0004-6256/135/2/496 ; https://doi.org/10.1093/mnras/sty911,-99,-99
2.141,-99.0,SDSSJ080435.00+314311.4,SDSSJ080435.23+314328.7,-99,-99,-99,08:04:35.00,+31:43:11.4,121.14583333333333,31.71983333333333,08:04:35.23,+31:43:28.7,121.14679166666666,31.724638888888887,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,17.53,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.243,-99.0,SDSSJ080658.22+273448.0,SDSSJ080658.17+273450.1,-99,-99,-99,08:06:58.22,+27:34:48.0,121.74258333333331,27.58,08:06:58.17,+27:34:50.1,121.74237499999998,27.580583333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,2.26,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.286,-99.0,SDSSJ081502.51+262804.2,SDSSJ081502.28+262804.7,-99,-99,-99,08:15:02.51,+26:28:04.2,123.7604583333333,26.46783333333333,08:15:02.28,+26:28:04.7,123.75949999999997,26.46797222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,3.11,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.768,-99.0,SDSSJ081617.73+293639.6,SDSSJ081618.06+293643.7,-99,-99,-99,08:16:17.73,+29:36:39.6,124.073875,29.611,08:16:18.06,+29:36:43.7,124.07525,29.61213888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,5.92,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
2.098,-99.0,SDSSJ081812.94+511923.4,SDSSJ081813.02+511917.5,-99,-99,-99,08:18:12.94,+51:19:23.4,124.55391666666665,51.32316666666667,08:18:13.02,+51:19:17.5,124.55424999999998,51.32152777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,6.05,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.886,-99.0,SDSSJ081904.56+035455.6,SDSSJ081904.40+035455.8,-99,-99,-99,08:19:04.56,+03:54:55.6,124.76899999999998,3.9154444444444443,08:19:04.40,+03:54:55.8,124.7683333333333,3.9154999999999998,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,2.41,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.574,1.87,SDSSJ082046.24+035742.1,SDSSJ082046.67+035740.9,-99,-99,-99,08:20:46.24,+03:57:42.1,125.19266666666667,3.9616944444444444,08:20:46.67,+03:57:40.9,125.19445833333333,3.961361111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,6.44,-32418.489210608073,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
2.011,-99.0,SDSSJ083349.46+440952.7,SDSSJ083349.19+440954.0,-99,-99,-99,08:33:49.46,+44:09:52.7,128.45608333333334,44.16463888888889,08:33:49.19,+44:09:54.0,128.45495833333334,44.165,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,3.17,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.328,1.505,SDSSJ083557.50+341455.4,SDSSJ083556.32+341504.2,-99,-99,-99,08:35:57.50,+34:14:55.4,128.98958333333334,34.24872222222222,08:35:56.32,+34:15:04.2,128.98466666666664,34.25116666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,17.08,-21871.347644029778,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.71,0.657,SDSSJ083649.55+484154.0,SDSSJ083649.45+484150.0,-99,-99,-99,08:36:49.55,+48:41:54.0,129.2064583333333,48.69833333333333,08:36:49.45,+48:41:50.0,129.20604166666664,48.697222222222216,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,4.1,136270.66927036538,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.712,1.712,SDSSJ090955.54+580143.2,SDSSJ090956.50+580140.5,-99,-99,-99,09:09:55.54,+58:01:43.2,137.48141666666663,58.028666666666666,09:09:56.50,+58:01:40.5,137.48541666666665,58.02791666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,8.07,0.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.363,1.45,SDSSJ092024.21+030636.0,SDSSJ092024.01+030650.9,-99,-99,-99,09:20:24.21,+03:06:36.0,140.10087499999997,3.11,09:20:24.01,+03:06:50.9,140.10004166666667,3.114138888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,15.2,-10805.943569927498,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.991,-99.0,SDSSJ092151.55+524559.7,SDSSJ092153.00+524551.4,-99,-99,-99,09:21:51.55,+52:45:59.7,140.46479166666666,52.76658333333334,09:21:53.00,+52:45:51.4,140.4708333333333,52.76427777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,15.59,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.239,1.43,SDSSJ094309.66+103400.6,SDSSJ094309.36+103401.3,-99,-99,-99,09:43:09.66,+10:34:00.6,145.79025,10.566833333333333,09:43:09.36,+10:34:01.3,145.789,10.567027777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,4.57,-24422.184295120882,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.952,0.56,SDSSJ094510.75+472448.8,SDSSJ094510.88+472435.9,-99,-99,-99,09:45:10.75,+47:24:48.8,146.29479166666664,47.413555555555554,09:45:10.88,+47:24:35.9,146.29533333333333,47.40997222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,12.92,168455.92642347835,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.338,1.288,SDSSJ095711.08+640548.6,SDSSJ095711.22+640602.7,-99,-99,-99,09:57:11.08,+64:05:48.6,149.29616666666664,64.09683333333332,09:57:11.22,+64:06:02.7,149.29674999999997,64.10074999999999,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,14.11,6462.712364272054,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.639,-99.0,SDSSJ095841.15+385629.9,SDSSJ095839.67+385621.9,-99,-99,-99,09:58:41.15,+38:56:29.9,149.67145833333333,38.94163888888889,09:58:39.67,+38:56:21.9,149.66529166666666,38.939416666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,18.98,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.212,1.22,SDSSJ100034.17+540628.6,SDSSJ100034.86+540641.4,-99,-99,-99,10:00:34.17,+54:06:28.6,150.142375,54.10794444444445,10:00:34.86,+54:06:41.4,150.14524999999998,54.1115,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,14.19,-1079.4188656868125,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.63,-99.0,SDSSJ100304.55+444335.9,SDSSJ100304.61+444338.8,-99,-99,-99,10:03:04.55,+44:43:35.9,150.76895833333333,44.72663888888889,10:03:04.61,+44:43:38.8,150.76920833333332,44.727444444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,2.95,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.961,-99.0,SDSSJ101930.41+522411.7,SDSSJ101930.17+522413.2,-99,-99,-99,10:19:30.41,+52:24:11.7,154.8767083333333,52.40325,10:19:30.17,+52:24:13.2,154.8757083333333,52.403666666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,2.7,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.406,-99.0,SDSSJ103423.11+623340.3,SDSSJ103423.16+623343.3,-99,-99,-99,10:34:23.11,+62:33:40.3,158.59629166666664,62.56119444444444,10:34:23.16,+62:33:43.3,158.5965,62.56202777777777,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,3.03,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.215,1.218,SDSSJ103519.36+075258.0,SDSSJ103519.22+075256.3,-99,-99,-99,10:35:19.36,+07:52:58.0,158.83066666666664,7.882777777777778,10:35:19.22,+07:52:56.3,158.83008333333333,7.882305555555556,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,2.654,-404.6918967704397,-99,-99,Inada+2008 ; Eftekharzadeh+2017,2008AJ....135..496I ; 2017MNRAS.468...77E,https://doi.org/10.1088/0004-6256/135/2/496 ; https://doi.org/10.1093/mnras/stx412,-99,-99
1.56,-99.0,SDSSJ103950.00+593511.6,SDSSJ103949.51+593505.9,-99,-99,-99,10:39:50.00,+59:35:11.6,159.95833333333331,59.586555555555556,10:39:49.51,+59:35:05.9,159.95629166666666,59.58497222222223,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,6.81,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.559,1.62,SDSSJ104213.61+061942.0,SDSSJ104214.22+061959.1,-99,-99,-99,10:42:13.61,+06:19:42.0,160.55670833333332,6.328333333333333,10:42:14.22,+06:19:59.1,160.55924999999996,6.333083333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,19.41,-7042.4676846085495,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.532,2.06,SDSSJ104658.02+471726.9,SDSSJ104657.05+471737.4,-99,-99,-99,10:46:58.02,+47:17:26.9,161.74175,47.29080555555555,10:46:57.05,+47:17:37.4,161.73770833333333,47.29372222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,14.43,-55964.58108922279,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.922,-99.0,SDSSJ110536.22+031952.4,SDSSJ110536.29+031955.3,-99,-99,-99,11:05:36.22,+03:19:52.4,166.40091666666666,3.331222222222222,11:05:36.29,+03:19:55.3,166.40120833333333,3.3320277777777774,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,3.06,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.982,1.35,SDSSJ110932.13+531635.7,SDSSJ110932.49+531635.5,-99,-99,-99,11:09:32.13,+53:16:35.7,167.383875,53.276583333333335,11:09:32.49,+53:16:35.5,167.38537499999998,53.27652777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,3.25,-50435.66825495854,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.649,-99.0,SDSSJ112456.26+090848.8,SDSSJ112455.65+090849.7,-99,-99,-99,11:24:56.26,+09:08:48.8,171.23441666666668,9.146888888888888,11:24:55.65,+09:08:49.7,171.23187499999997,9.147138888888888,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,9.16,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.605,-99.0,SDSSJ114306.19+025402.1,SDSSJ114305.85+025413.1,-99,-99,-99,11:43:06.19,+02:54:02.1,175.77579166666666,2.900583333333333,11:43:05.85,+02:54:13.1,175.774375,2.9036388888888887,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,12.14,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
2.008,1.773,SDSSJ114546.22+032251.9,SDSSJ114546.54+032236.7,-99,-99,-99,11:45:46.22,+03:22:51.9,176.4425833333333,3.381083333333333,11:45:46.54,+03:22:36.7,176.44391666666664,3.3768611111111113,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,15.93,24268.839910254752,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
2.033,-99.0,SDSSJ115940.79-003203.5,SDSSJ115940.40-003213.9,-99,-99,-99,11:59:40.79,-00:32:03.5,179.9199583333333,-0.5343055555555556,11:59:40.40,-00:32:13.9,179.91833333333332,-0.5371944444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,11.83,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
