System Type,Selection Method,Confirmation Method,Name1,z1,z1_type,RA1,Dec1,RA1_deg,Dec1_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,rmag1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,RA2_deg,Dec2_deg,Equinox2,rmag2,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,dV,Sep,Sep(kpc),Paper(s),BibCode(s),DOI(s),Notes
Dual AGN Candidate,-99,-99,003309-120520,-99.0,-99,0:33:08.94,-12:05:20.13,8.287252,-12.088925,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,6.8,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l (both negligible AEN; pm; and p) + red inner component
Dual AGN Candidate,-99,-99,004106+032726,-99.0,-99,0:41:05.53,3:27:25.94,10.273022,3.457205,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.4,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l; includes SDSS z=1.282 QSO; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,004518+405433,-99.0,-99,0:45:18.21,40:54:33.18,11.325876,40.909217,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,3.1,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; includes z=1.228 QSO (Huo et al. 2013); both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,012221+291431,-99.0,-99,1:22:21.11,29:14:31.45,20.587958,29.242069,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.4,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; one component negligible AEN; pm; and p; companion has no Gaia pm and p 
Dual AGN Candidate,-99,-99,012256+783855,-99.0,-99,1:22:55.99,78:38:54.77,20.733302,78.648546,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.0,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,012648+411136,-99.0,-99,1:26:47.55,41:11:35.53,21.698143,41.193204,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,3.1,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,013021+072516,-99.0,-99,1:30:20.62,7:25:16.43,22.585897,7.421231,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.0,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l; one component negligible AEN; pm; and p; companion has no Gaia pm and p
Dual AGN Candidate,-99,-99,014114-062740,-99.0,-99,1:41:13.88,-6:27:39.62,25.307825,-6.461006,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.4,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; only one has Gaia data; negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,014455+271137,-99.0,-99,1:44:55.35,27:11:37.02,26.230638,27.193616,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,1.9,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,014912+422843,-99.0,-99,1:49:11.95,42:28:43.05,27.299792,42.478624,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.8,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both AEN; negligible pm and p 
Dual AGN Candidate,-99,-99,015417+433319,-99.0,-99,1:54:17.20,43:33:19.16,28.571648,43.555321,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.7,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,022205-234144,-99.0,-99,2:22:05.24,-23:41:44.41,35.521817,-23.69567,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.1,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,022958+032031,-99.0,-99,2:29:58.18,3:20:30.97,37.492401,3.341935,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.1,,Rusu+2019 ; Lemon+2020,2019MNRAS.486.4987R ; 2020MNRAS.494.3491L,https://doi.org/10.1093/mnras/stz1142 ; https://doi.org/10.1093/mnras/staa652,similar colour p-l; both negligible AEN; pm; and p. Nearly identical quasars and no lens galaxy detected.
Dual AGN Candidate,-99,-99,024245-100257,-99.0,-99,2:42:45.30,-10:02:56.67,40.688737,-10.049076,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.4,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,024950+260651,-99.0,-99,2:49:50.29,26:06:50.75,42.459532,26.114096,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,3.2,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,042022-101932,-99.0,-99,4:20:22.11,-10:19:31.85,65.092136,-10.325513,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,3.2,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,extended + p-l; no Gaia data
Dual AGN Candidate,-99,-99,045048-280957,-99.0,-99,4:50:48.29,-28:09:57.32,72.701208,-28.165922,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,5.0,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,051623-043755,-99.0,-99,5:16:23.08,-4:37:54.52,79.096146,-4.631812,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,3.0,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l; both negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,052026-045245,-99.0,-99,5:20:25.76,-4:52:44.68,80.10733,-4.879078,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.4,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,052902-032948,-99.0,-99,5:29:02.43,-3:29:47.93,82.260144,-3.496646,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,1.4,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,061215-193928,-99.0,-99,6:12:15.24,-19:39:27.75,93.063509,-19.657707,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.2,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l (both negligible AEN; pm; and p) + red companion; included in the Delchambre et al. (2019) Gaia clusters catalogue 
Dual AGN Candidate,-99,-99,063019-264851,-99.0,-99,6:30:19.28,-26:48:50.82,97.580318,-26.814116,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,3.4,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l; all have negligible AEN; pm; and p; included in the Delchambre et al. (2019) Gaia clusters catalogue 
Dual AGN Candidate,-99,-99,064505+505755,-99.0,-99,6:45:04.65,50:57:54.72,101.269368,50.965199,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,3.0,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,064519+380712,-99.0,-99,6:45:18.67,38:07:11.85,101.327789,38.119957,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.4,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible pm and p
Dual AGN Candidate,-99,-99,070249+530654,-99.0,-99,7:02:49.15,53:06:53.98,105.704772,53.114994,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.5,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l; both negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,073017+152842,-99.0,-99,7:30:16.97,15:28:41.52,112.570702,15.4782,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.2,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,081357+103304,-99.0,-99,8:13:56.74,10:33:03.63,123.486422,10.551007,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.7,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; includes SDSS z=0.799 QSO; SQLS candidate; both negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,081806+524732,-99.0,-99,8:18:05.58,52:47:31.78,124.523269,52.792161,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,3.3,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; includes SDSS z=1.793 QSO; SQLS candidate; both negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,085254-014850,-99.0,-99,8:52:53.76,-1:48:49.81,133.223992,-1.813836,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,3.2,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,090611-093755,-99.0,-99,9:06:10.83,-9:37:55.39,136.545112,-9.632052,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.8,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,091724-054200,-99.0,-99,9:17:23.58,-5:42:00.22,139.348239,-5.700061,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.6,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,092823+213853,-99.0,-99,9:28:23.27,21:38:52.75,142.096969,21.647987,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.6,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,094450+243459,-99.0,-99,9:44:50.12,24:34:58.54,146.208841,24.582929,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.4,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l; only one component has Gaia pm and p; negligible values
Dual AGN Candidate,-99,-99,100406+523132,-99.0,-99,10:04:06.20,52:31:32.17,151.025821,52.525602,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.3,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; no Gaia data
Dual AGN Candidate,-99,-99,100809-044923,-99.0,-99,10:08:09.15,-4:49:23.37,152.038129,-4.823158,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.9,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l; only one component has Gaia pm and p; negligible values
Dual AGN Candidate,-99,-99,110928-233315,-99.0,-99,11:09:27.89,-23:33:15.11,167.366219,-23.554197,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.3,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour; both have negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,111524-030727,-99.0,-99,11:15:24.09,-3:07:27.42,168.850362,-3.124282,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.6,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,112145+011422,-99.0,-99,11:21:44.75,1:14:21.97,170.436445,1.239436,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,1.5,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; includes SDSS z=1.292 QSO; companion has no Gaia p and pm 
Dual AGN Candidate,-99,-99,112456-230507,-99.0,-99,11:24:56.06,-23:05:07.17,171.233583,-23.085325,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,1.8,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,113800+073004,-99.0,-99,11:37:59.04,7:30:04.10,174.495987,7.501138,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.8,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; includes SDSS z=1.209 QSO; SQLS candidate; no Gaia p and pm 
Dual AGN Candidate,-99,-99,115458+185527,-99.0,-99,11:54:57.62,18:55:27.14,178.740065,18.924205,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.7,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l (both have negligible AEN; pm; and p) + red component
Dual AGN Candidate,-99,-99,121410+333703,-99.0,-99,12:14:09.77,33:37:02.80,183.540724,33.617445,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.5,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l (one component has Gaia data; negligible AEN; pm; and p) + red component; includes SDSS z=1.774 QSO; SQLS candidate
Dual AGN Candidate,-99,-99,121410+292445,-99.0,-99,12:14:09.97,29:24:44.98,183.541535,29.412494,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,1.5,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; only one component has Gaia data; negligible AEN; pm; and p 
Dual AGN Candidate,-99,-99,121756-181837,-99.0,-99,12:17:55.63,-18:18:37.42,184.481806,-18.310394,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.5,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l; both have negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,130451-102826,-99.0,-99,13:04:50.81,-10:28:26.07,196.211716,-10.473908,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.2,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l; both have negligible AEN; pm; and p
Dual AGN Candidate,-99,-99,130602+210549,-99.0,-99,13:06:02.41,21:05:49.06,196.510055,21.09696,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.1,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,third red component; no Gaia data 
Dual AGN Candidate,-99,-99,132202+030933,-99.0,-99,13:22:02.00,3:09:33.03,200.508342,3.159175,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.7,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour; includes SDSS z=0.961 QSO; SQLS candidate; companion has no Gaia data 
Dual AGN Candidate,-99,-99,135425-094103,-99.0,-99,13:54:25.20,-9:41:02.79,208.60498,-9.684109,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.1,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; only one component has Gaia data; negligible values of AEN; pm; and p 
Dual AGN Candidate,-99,-99,142816+095443,-99.0,-99,14:28:15.61,9:54:43.15,217.065054,9.911986,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,1.8,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l; includes SDSS z=1.467 QSO; no lens object; both have negligible AEN; p; and pm 
Dual AGN Candidate,-99,-99,143125-044338,-99.0,-99,14:31:25.18,-4:43:38.46,217.854924,-4.727349,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.3,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; p; and pm 
Dual AGN Candidate,-99,-99,143928-065828,-99.0,-99,14:39:28.15,-6:58:28.21,219.867271,-6.974503,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.3,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; p; and pm 
Dual AGN Candidate,-99,-99,144446-163241,-99.0,-99,14:44:45.55,-16:32:41.20,221.189796,-16.544779,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.0,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; p; and pm 
Dual AGN Candidate,-99,-99,145939+162155,-99.0,-99,14:59:39.44,16:21:55.47,224.914314,16.365409,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,3.5,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; includes SDSS z=1.569 QSO; SQLS candidate; both have negligible AEN; p; and pm
Dual AGN Candidate,-99,-99,151545+004328,-99.0,-99,15:15:44.82,0:43:27.99,228.936742,0.724443,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,3.5,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; p; and pm 
Dual AGN Candidate,-99,-99,151546-032231,-99.0,-99,15:15:45.86,-3:22:30.73,228.941104,-3.375202,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.3,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; p; and pm 
Dual AGN Candidate,-99,-99,152841+393229,-99.0,-99,15:28:40.66,39:32:29.28,232.169429,39.541466,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,1.9,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; includes SDSS z=1.215 QSO; both have negligible AEN; p; and pm
Dual AGN Candidate,-99,-99,153808-192310,-99.0,-99,15:38:08.47,-19:23:09.97,234.535305,-19.386104,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.8,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,p-l; both have negligible AEN; p; and pm
Dual AGN Candidate,-99,-99,162900-140856,-99.0,-99,16:28:59.30,-14:08:56.00,247.247099,-14.148889,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.4,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour; both have negligible AEN; p; and pm 
Dual AGN Candidate,-99,-99,164556+402246,-99.0,-99,16:45:55.76,40:22:45.99,251.482344,40.379443,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.3,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; one component has negligible AEN; p; and pm; the other has no Gaia data 
Dual AGN Candidate,-99,-99,165831+141605,-99.0,-99,16:58:30.62,14:16:05.12,254.627587,14.268089,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.2,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both have negligible AEN; p; and pm 
Dual AGN Candidate,-99,-99,170402+115730,-99.0,-99,17:04:02.28,11:57:29.96,256.009503,11.958322,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.9,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; companion has no Gaia data
Dual AGN Candidate,-99,-99,172406+640711,-99.0,-99,17:24:06.49,64:07:10.80,261.027058,64.119668,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.4,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; includes SDSS z=1.512 QSO; SQLS candidate; both have negligible AEN; p; and pm
Dual AGN Candidate,-99,-99,172751+194436,-99.0,-99,17:27:50.53,19:44:35.86,261.960528,19.743295,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,1.9,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; companion has negligible AEN; p; and pm; no Gaia data for main component
Dual AGN Candidate,-99,-99,175526+631504,-99.0,-99,17:55:25.73,63:15:03.78,268.857193,63.251051,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.2,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both components have negligible AEN; p; and pm
Dual AGN Candidate,-99,-99,175918+345928,-99.0,-99,17:59:18.00,34:59:28.35,269.825014,34.991208,J2000,-99,-99,,-100,-100,-100,-99,-99.0,-99,-99,-99,-99.0,-99.0,-99,,-99,-99,-100,-100,-100,-99,2.3,,Rusu+2019,2019MNRAS.486.4987R,https://doi.org/10.1093/mnras/stz1142,similar colour p-l; both components have negligible AEN; p; and pm
