System Type 1: Dual AGNs,ST1 Num AGNs,ST1 Confidence Flag,System Type 2: Binary AGNs,ST2 Num AGNs,ST2 Confidence Flag,System Type 3: Recoiling AGNs,ST3 Num AGNs,ST3 Confidence Flag,Literature Name,Selection Method,Analysis Method,Confirmation Method,Name1,z1,z1_type,RA1,Dec1,Coordinate_waveband1,Coordinate_Source1,Equinox1,Name2,z2,z2_type,RA2,Dec2,Equinox2,Coordinate_waveband2,Coordinate_Source2,Sep,Sep(kpc),dV,Paper(s),BibCode(s),DOI(s)
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J10562530+1636209,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},105625.27+163621.0,0.5058,spec,10:56:25.27,+16:36:21.0,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,18.425121368331936,-820.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,7C 105340.50+431650.00,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},105632.01+430055.9,0.3182,spec,10:56:32.01,+43:00:55.9,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,13.9123765468256,-202.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,7C 105402.29+372040.00,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},105648.18+370450.3,0.3895,spec,10:56:48.18,+37:04:50.3,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,15.85805568265588,-726.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J10593576-0005513,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},105935.75-000551.2,0.2831,spec,10:59:35.75,-00:05:51.2,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,12.831846392970023,-354.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,QSO J1059+2517,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},105958.82+251708.8,0.6628,spec,10:59:58.82,+25:17:08.8,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,20.96151456896379,-370.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,[VV2006] J110025.0+535903,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},110024.95+535903.3,0.6253,spec,11:00:24.95,+53:59:03.3,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,20.437189121577934,459.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,SDSS J110036.22+251408.1,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},110036.22+251408.1,0.3218,spec,11:00:36.22,+25:14:08.1,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,14.018381682627796,-193.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary AGN Candidate ; Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J11005099+1709341,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},110050.99+170934.2,0.3476,spec,11:00:50.99,+17:09:34.2,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,14.753138041076378,1541.0,Liu+2014 ; Guo+2019 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2014ApJ...789..140L ; 2019MNRAS.482.3288G ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/789/2/140 ; https://doi.org/10.1093/mnras/sty2920 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,ICRF J110153.4+624150,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},110153.45+624150.6,0.6644,spec,11:01:53.45,+62:41:50.6,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,20.98287101795952,910.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,ICRF J110715.0+162802,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},110715.04+162802.2,0.6305,spec,11:07:15.04,+16:28:02.2,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,20.512685470081934,458.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,SDSS J110740.09+202333.4,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},110740.09+202333.4,0.6249,spec,11:07:40.09,+20:23:33.4,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,20.431343504239788,-438.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,[VV2006] J110741.8+052615,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},110741.71+052616.1,0.6121,spec,11:07:41.71,+05:26:16.1,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,20.241364266358445,527.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,[VV2006] J110832.0+541148,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},110831.97+541148.1,0.4656,spec,11:08:31.97,+54:11:48.1,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,17.613797721386344,291.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,SDSS J111126.95+202038.0,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},111126.95+202038.0,0.4447,spec,11:11:26.95,+20:20:38.0,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,17.161565713707606,976.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,SDSS J111144.57+161318.5,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},111144.57+161318.5,0.4326,spec,11:11:44.57,+16:13:18.5,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,16.889709407170656,224.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2QZ J111221.7+003028,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},111221.82+003028.6,0.5235,spec,11:12:21.82,+00:30:28.6,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,18.759297806242955,811.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.5,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J11123089+1813115,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},111230.89+181311.4,0.1952,spec,11:12:30.89,+18:13:11.4,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,9.71179692984273,876.0,Liu+2014 ; Guo+2019,2014ApJ...789..140L ; 2019MNRAS.482.3288G,https://doi.org/10.1088/0004-637X/789/2/140 ; https://doi.org/10.1093/mnras/sty2920
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,[VV2006] J111320.6+641053,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},111320.62+641053.5,0.5723,spec,11:13:20.62,+64:10:53.5,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,19.61308248756852,-621.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,[VV2006] J111514.5+420451,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},111514.51+420451.7,0.4765,spec,11:15:14.51,+42:04:51.7,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,17.841215321936204,233.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J11174048+5301510,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},111740.48+530151.2,0.1587,spec,11:17:40.48,+53:01:51.2,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,8.218315632852528,-336.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J11200742+4235517,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},112007.43+423551.3,0.2271,spec,11:20:07.43,+42:35:51.3,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,10.917637622387309,-713.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,3XMM J112014.8+063341,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},112014.85+063341.1,0.3161,spec,11:20:14.85,+06:33:41.1,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,13.850136844594935,-136.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,[VV2006] J112347.2+022224,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},112347.28+022224.5,0.7541,spec,11:23:47.28,+02:22:24.5,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,22.058625494532013,879.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J11240339+0428289,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},112403.37+042829.0,0.1508,spec,11:24:03.37,+04:28:29.0,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,7.878039999846269,213.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,PB  2684,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},112518.70+295131.8,0.3543,spec,11:25:18.70,+29:51:31.8,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,14.936982014472692,330.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,[VV2006] J112703.6+612349,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},112703.53+612349.4,0.7581,spec,11:27:03.53,+61:23:49.4,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,22.10138891613612,2814.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J11283788+1236437,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},112837.89+123643.5,0.3221,spec,11:28:37.89,+12:36:43.5,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,14.02717620008861,-812.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,SDSS J112933.19+261218.8,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},112933.19+261218.8,0.4286,spec,11:29:33.19,+26:12:18.8,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,16.79817575451124,421.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,SDSS J113011.69+055744.1,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},113011.69+055744.1,0.4442,spec,11:30:11.69,+05:57:44.1,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,17.150480099635782,434.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,SDSS J113235.86-012848.5,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},113235.86-012848.5,0.4419,spec,11:32:35.86,-01:28:48.5,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,17.099322947163053,481.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,SDSS J113258.98+244511.3,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},113258.97+244511.4,0.4283,spec,11:32:58.97,+24:45:11.4,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,16.79127699479526,811.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASX J11334279+3531359,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},113342.78+353135.4,0.2026,spec,11:33:42.78,+35:31:35.4,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,9.999483791525355,-167.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J11362402+1731521,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},113624.02+173151.7,0.2982,spec,11:36:24.02,+17:31:51.7,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,13.307328689218805,-489.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J11364090+5738399,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},113640.90+573839.9,0.1482,spec,11:36:40.90,+57:38:39.9,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,7.764671811508926,-256.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary AGN Candidate ; Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J11370692+4819436,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},113706.93+481943.6,0.2201,spec,11:37:06.93,+48:19:43.6,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,10.660578500495989,-1228.0,Liu+2014 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2014ApJ...789..140L ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/789/2/140 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,[VV2006] J113707.3+464505,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},113707.27+464505.5,0.5662,spec,11:37:07.27,+46:45:05.5,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,19.51155044638266,526.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,2MASS J11371094+1036427,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},113710.95+103642.8,0.2775,spec,11:37:10.95,+10:36:42.8,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,12.6512924846731,521.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
-99,-99,0.0,Binary SMBH Candidate,-99,-99.0,-99,-99,-99.0,[VV2006] J113854.1+652109,"{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'LOS Radial Velocity Shifts', 'Spectroscopy', 'Velocity Offset Broad Spectroscopic Emission Lines']}",{},113854.14+652109.7,0.4128,spec,11:38:54.14,+65:21:09.7,Optical,SDSS,J2000,-99,-99.0,-99,-99,-99,-99,-99,-99,3.0,16.428341025327963,279.0,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140
