SDSS J115843.49+650828.6 0.171737 0.000028   85.4 17.5   91.6 16.9   88.6 12.1
SDSS J115945.21+040031.7 0.092812 0.000017  -87.6 18.8  -87.2 17.0  -87.4 12.6
SDSS J120307.79+252543.5 0.082771 0.000010  -52.4 15.3  -46.4 15.4  -49.4 10.8
SDSS J120401.97+012641.6 0.083534 0.000018   64.4 18.0   68.6 18.3   66.5 12.8
SDSS J120504.93+500718.7 0.122539 0.000019   65.3 17.5   76.7 17.4   71.0 12.4
SDSS J120524.05+615231.2 0.049606 0.000017 -107.6 35.6  -82.1 26.8  -91.3 21.4
SDSS J120643.59+282257.2 0.172088 0.000023   64.7 17.7   69.4 17.2   67.1 12.3
SDSS J120734.05+200052.5 0.175856 0.000015  -71.9 18.9  -72.4 18.8  -72.1 13.3
SDSS J120915.45+460228.6 0.169296 0.000031 -106.7 22.0 -116.7 21.3 -111.9 15.3
SDSS J121330.41+622632.7 0.157407 0.000039   93.9 26.4   86.4 22.2   89.5 17.0
SDSS J121738.49+521726.1 0.169637 0.000023   64.3 17.9   61.8 17.8   63.0 12.6
SDSS J121822.88+240300.4 0.111047 0.000016   72.0 17.2   76.6 16.4   74.4 11.9
SDSS J122019.89+411459.6 0.117118 0.000033  -80.9 22.4  -78.5 21.6  -79.6 15.6
SDSS J122034.86+294350.5 0.103994 0.000013   52.8 17.5   60.9 17.1   56.9 12.2
SDSS J122217.54-000744.5 0.172080 0.000030  102.5 16.2   98.2 16.1  100.3 11.4
SDSS J122354.50-031519.6 0.110617 0.000021   49.0 16.0   64.7 16.3   56.7 11.4
SDSS J122443.43+442438.8 0.125582 0.000017  219.4 23.8  204.9 23.8  212.2 16.9
SDSS J122453.51+083642.3 0.089288 0.000016   76.2 19.7   68.3 16.7   71.6 12.7
SDSS J122546.74+134100.3 0.173117 0.000038  -77.1 19.0  -77.2 19.3  -77.2 13.5
SDSS J123107.77+124435.7 0.109522 0.000017  -68.9 17.3  -65.1 16.9  -67.0 12.1
SDSS J123526.64+490650.3 0.105114 0.000019  -57.5 17.5  -61.3 17.5  -59.4 12.4
SDSS J123804.16+482042.3 0.030611 0.000018   71.2 14.7   80.0 14.5   75.7 10.3
SDSS J123854.96+681601.0 0.097591 0.000012 -129.1 17.8 -105.9 17.9 -117.6 12.6
SDSS J123951.66+345829.8 0.043059 0.000010  -50.5 15.6  -61.1 14.7  -56.2 10.7
SDSS J124128.46+192318.4 0.057796 0.000080  -46.3 15.1  -46.5 15.1  -46.4 10.7
SDSS J124135.09+285036.5 0.066320 0.000030  199.3 19.6  184.9 18.6  191.7 13.5
SDSS J124435.92+071628.3 0.082699 0.000018   86.7 15.5   66.4 15.5   76.6 11.0
SDSS J124505.09+274757.5 0.139320 0.000015   79.3 18.7   74.2 18.0   76.7 13.0
SDSS J124630.95+674723.8 0.082308 0.000027   57.6 15.6   69.1 15.1   63.5 10.8
SDSS J124711.31+542041.0 0.171158 0.000034 -104.1 22.2 -116.2 18.7 -111.2 14.3
SDSS J124713.08-002057.2 0.082646 0.000019  -68.1 15.6  -54.3 16.1  -61.5 11.2
SDSS J124823.45+082903.6 0.003469 0.000019   99.2 17.0  100.2 15.9   99.7 11.6
SDSS J125031.83+410219.8 0.138135 0.000024  -66.3 18.8  -54.4 18.1  -60.1 13.0
SDSS J125755.85+193433.4 0.132594 0.000030   91.6 28.0   78.1 23.4   83.7 18.0
SDSS J125831.64+282753.9 0.095933 0.000018 -102.5 19.8 -116.2 18.2 -109.9 13.4
